case_id,case_group,behavior,expected_dispatch_code,expected_reason,source_exact10_json,oracle_exact10_json,unified_exact13_json,formal_call_count,oracle_call_count,case_passed
STANDALONE_CASE_011_empty,standalone_exact38,exact10_to_exact13,,TOPOLOGY_RESTORATION_DISPOSITION_EMPTY,"{""admission_rule_id"":""ADMIT_008"",""outcome"":""invalid"",""passed"":false,""blocks_candidate"":true,""reason"":""TOPOLOGY_RESTORATION_DISPOSITION_EMPTY"",""canonical_topology_restoration_disposition"":"""",""validated_candidate_fields"":[],""consumed_candidate_fields"":[""topology_restoration_disposition""],""consumed_context_items"":[""allowed_topology_restoration_dispositions""],""evaluator_io_used"":false}","{""admission_rule_id"":""ADMIT_008"",""outcome"":""invalid"",""passed"":false,""blocks_candidate"":true,""reason"":""TOPOLOGY_RESTORATION_DISPOSITION_EMPTY"",""canonical_topology_restoration_disposition"":"""",""validated_candidate_fields"":[],""consumed_candidate_fields"":[""topology_restoration_disposition""],""consumed_context_items"":[""allowed_topology_restoration_dispositions""],""evaluator_io_used"":false}","{""schema_version"":""covapie_unified_admission_rule_evaluation_v1"",""admission_rule_id"":""ADMIT_008"",""admission_rule_name"":""topology_restoration_disposition"",""outcome"":""invalid"",""passed"":false,""blocks_candidate"":true,""reason"":""TOPOLOGY_RESTORATION_DISPOSITION_EMPTY"",""normalized_values"":[],""validated_candidate_fields"":[],""consumed_candidate_fields"":[""topology_restoration_disposition""],""consumed_context_items"":[""allowed_topology_restoration_dispositions""],""evaluator_io_used"":false,""adapter_id"":""covapie_admit_008_unified_adapter_v1""}",1,1,true
STANDALONE_CASE_012_whitespace,standalone_exact38,exact10_to_exact13,,TOPOLOGY_RESTORATION_DISPOSITION_SYNTAX_INVALID,"{""admission_rule_id"":""ADMIT_008"",""outcome"":""invalid"",""passed"":false,""blocks_candidate"":true,""reason"":""TOPOLOGY_RESTORATION_DISPOSITION_SYNTAX_INVALID"",""canonical_topology_restoration_disposition"":"""",""validated_candidate_fields"":[],""consumed_candidate_fields"":[""topology_restoration_disposition""],""consumed_context_items"":[""allowed_topology_restoration_dispositions""],""evaluator_io_used"":false}","{""admission_rule_id"":""ADMIT_008"",""outcome"":""invalid"",""passed"":false,""blocks_candidate"":true,""reason"":""TOPOLOGY_RESTORATION_DISPOSITION_SYNTAX_INVALID"",""canonical_topology_restoration_disposition"":"""",""validated_candidate_fields"":[],""consumed_candidate_fields"":[""topology_restoration_disposition""],""consumed_context_items"":[""allowed_topology_restoration_dispositions""],""evaluator_io_used"":false}","{""schema_version"":""covapie_unified_admission_rule_evaluation_v1"",""admission_rule_id"":""ADMIT_008"",""admission_rule_name"":""topology_restoration_disposition"",""outcome"":""invalid"",""passed"":false,""blocks_candidate"":true,""reason"":""TOPOLOGY_RESTORATION_DISPOSITION_SYNTAX_INVALID"",""normalized_values"":[],""validated_candidate_fields"":[],""consumed_candidate_fields"":[""topology_restoration_disposition""],""consumed_context_items"":[""allowed_topology_restoration_dispositions""],""evaluator_io_used"":false,""adapter_id"":""covapie_admit_008_unified_adapter_v1""}",1,1,true
STANDALONE_CASE_013_leading_whitespace,standalone_exact38,exact10_to_exact13,,TOPOLOGY_RESTORATION_DISPOSITION_SYNTAX_INVALID,"{""admission_rule_id"":""ADMIT_008"",""outcome"":""invalid"",""passed"":false,""blocks_candidate"":true,""reason"":""TOPOLOGY_RESTORATION_DISPOSITION_SYNTAX_INVALID"",""canonical_topology_restoration_disposition"":"""",""validated_candidate_fields"":[],""consumed_candidate_fields"":[""topology_restoration_disposition""],""consumed_context_items"":[""allowed_topology_restoration_dispositions""],""evaluator_io_used"":false}","{""admission_rule_id"":""ADMIT_008"",""outcome"":""invalid"",""passed"":false,""blocks_candidate"":true,""reason"":""TOPOLOGY_RESTORATION_DISPOSITION_SYNTAX_INVALID"",""canonical_topology_restoration_disposition"":"""",""validated_candidate_fields"":[],""consumed_candidate_fields"":[""topology_restoration_disposition""],""consumed_context_items"":[""allowed_topology_restoration_dispositions""],""evaluator_io_used"":false}","{""schema_version"":""covapie_unified_admission_rule_evaluation_v1"",""admission_rule_id"":""ADMIT_008"",""admission_rule_name"":""topology_restoration_disposition"",""outcome"":""invalid"",""passed"":false,""blocks_candidate"":true,""reason"":""TOPOLOGY_RESTORATION_DISPOSITION_SYNTAX_INVALID"",""normalized_values"":[],""validated_candidate_fields"":[],""consumed_candidate_fields"":[""topology_restoration_disposition""],""consumed_context_items"":[""allowed_topology_restoration_dispositions""],""evaluator_io_used"":false,""adapter_id"":""covapie_admit_008_unified_adapter_v1""}",1,1,true
STANDALONE_CASE_014_trailing_whitespace,standalone_exact38,exact10_to_exact13,,TOPOLOGY_RESTORATION_DISPOSITION_SYNTAX_INVALID,"{""admission_rule_id"":""ADMIT_008"",""outcome"":""invalid"",""passed"":false,""blocks_candidate"":true,""reason"":""TOPOLOGY_RESTORATION_DISPOSITION_SYNTAX_INVALID"",""canonical_topology_restoration_disposition"":"""",""validated_candidate_fields"":[],""consumed_candidate_fields"":[""topology_restoration_disposition""],""consumed_context_items"":[""allowed_topology_restoration_dispositions""],""evaluator_io_used"":false}","{""admission_rule_id"":""ADMIT_008"",""outcome"":""invalid"",""passed"":false,""blocks_candidate"":true,""reason"":""TOPOLOGY_RESTORATION_DISPOSITION_SYNTAX_INVALID"",""canonical_topology_restoration_disposition"":"""",""validated_candidate_fields"":[],""consumed_candidate_fields"":[""topology_restoration_disposition""],""consumed_context_items"":[""allowed_topology_restoration_dispositions""],""evaluator_io_used"":false}","{""schema_version"":""covapie_unified_admission_rule_evaluation_v1"",""admission_rule_id"":""ADMIT_008"",""admission_rule_name"":""topology_restoration_disposition"",""outcome"":""invalid"",""passed"":false,""blocks_candidate"":true,""reason"":""TOPOLOGY_RESTORATION_DISPOSITION_SYNTAX_INVALID"",""normalized_values"":[],""validated_candidate_fields"":[],""consumed_candidate_fields"":[""topology_restoration_disposition""],""consumed_context_items"":[""allowed_topology_restoration_dispositions""],""evaluator_io_used"":false,""adapter_id"":""covapie_admit_008_unified_adapter_v1""}",1,1,true
STANDALONE_CASE_015_uppercase,standalone_exact38,exact10_to_exact13,,TOPOLOGY_RESTORATION_DISPOSITION_SYNTAX_INVALID,"{""admission_rule_id"":""ADMIT_008"",""outcome"":""invalid"",""passed"":false,""blocks_candidate"":true,""reason"":""TOPOLOGY_RESTORATION_DISPOSITION_SYNTAX_INVALID"",""canonical_topology_restoration_disposition"":"""",""validated_candidate_fields"":[],""consumed_candidate_fields"":[""topology_restoration_disposition""],""consumed_context_items"":[""allowed_topology_restoration_dispositions""],""evaluator_io_used"":false}","{""admission_rule_id"":""ADMIT_008"",""outcome"":""invalid"",""passed"":false,""blocks_candidate"":true,""reason"":""TOPOLOGY_RESTORATION_DISPOSITION_SYNTAX_INVALID"",""canonical_topology_restoration_disposition"":"""",""validated_candidate_fields"":[],""consumed_candidate_fields"":[""topology_restoration_disposition""],""consumed_context_items"":[""allowed_topology_restoration_dispositions""],""evaluator_io_used"":false}","{""schema_version"":""covapie_unified_admission_rule_evaluation_v1"",""admission_rule_id"":""ADMIT_008"",""admission_rule_name"":""topology_restoration_disposition"",""outcome"":""invalid"",""passed"":false,""blocks_candidate"":true,""reason"":""TOPOLOGY_RESTORATION_DISPOSITION_SYNTAX_INVALID"",""normalized_values"":[],""validated_candidate_fields"":[],""consumed_candidate_fields"":[""topology_restoration_disposition""],""consumed_context_items"":[""allowed_topology_restoration_dispositions""],""evaluator_io_used"":false,""adapter_id"":""covapie_admit_008_unified_adapter_v1""}",1,1,true
STANDALONE_CASE_016_hyphen,standalone_exact38,exact10_to_exact13,,TOPOLOGY_RESTORATION_DISPOSITION_SYNTAX_INVALID,"{""admission_rule_id"":""ADMIT_008"",""outcome"":""invalid"",""passed"":false,""blocks_candidate"":true,""reason"":""TOPOLOGY_RESTORATION_DISPOSITION_SYNTAX_INVALID"",""canonical_topology_restoration_disposition"":"""",""validated_candidate_fields"":[],""consumed_candidate_fields"":[""topology_restoration_disposition""],""consumed_context_items"":[""allowed_topology_restoration_dispositions""],""evaluator_io_used"":false}","{""admission_rule_id"":""ADMIT_008"",""outcome"":""invalid"",""passed"":false,""blocks_candidate"":true,""reason"":""TOPOLOGY_RESTORATION_DISPOSITION_SYNTAX_INVALID"",""canonical_topology_restoration_disposition"":"""",""validated_candidate_fields"":[],""consumed_candidate_fields"":[""topology_restoration_disposition""],""consumed_context_items"":[""allowed_topology_restoration_dispositions""],""evaluator_io_used"":false}","{""schema_version"":""covapie_unified_admission_rule_evaluation_v1"",""admission_rule_id"":""ADMIT_008"",""admission_rule_name"":""topology_restoration_disposition"",""outcome"":""invalid"",""passed"":false,""blocks_candidate"":true,""reason"":""TOPOLOGY_RESTORATION_DISPOSITION_SYNTAX_INVALID"",""normalized_values"":[],""validated_candidate_fields"":[],""consumed_candidate_fields"":[""topology_restoration_disposition""],""consumed_context_items"":[""allowed_topology_restoration_dispositions""],""evaluator_io_used"":false,""adapter_id"":""covapie_admit_008_unified_adapter_v1""}",1,1,true
STANDALONE_CASE_017_dot,standalone_exact38,exact10_to_exact13,,TOPOLOGY_RESTORATION_DISPOSITION_SYNTAX_INVALID,"{""admission_rule_id"":""ADMIT_008"",""outcome"":""invalid"",""passed"":false,""blocks_candidate"":true,""reason"":""TOPOLOGY_RESTORATION_DISPOSITION_SYNTAX_INVALID"",""canonical_topology_restoration_disposition"":"""",""validated_candidate_fields"":[],""consumed_candidate_fields"":[""topology_restoration_disposition""],""consumed_context_items"":[""allowed_topology_restoration_dispositions""],""evaluator_io_used"":false}","{""admission_rule_id"":""ADMIT_008"",""outcome"":""invalid"",""passed"":false,""blocks_candidate"":true,""reason"":""TOPOLOGY_RESTORATION_DISPOSITION_SYNTAX_INVALID"",""canonical_topology_restoration_disposition"":"""",""validated_candidate_fields"":[],""consumed_candidate_fields"":[""topology_restoration_disposition""],""consumed_context_items"":[""allowed_topology_restoration_dispositions""],""evaluator_io_used"":false}","{""schema_version"":""covapie_unified_admission_rule_evaluation_v1"",""admission_rule_id"":""ADMIT_008"",""admission_rule_name"":""topology_restoration_disposition"",""outcome"":""invalid"",""passed"":false,""blocks_candidate"":true,""reason"":""TOPOLOGY_RESTORATION_DISPOSITION_SYNTAX_INVALID"",""normalized_values"":[],""validated_candidate_fields"":[],""consumed_candidate_fields"":[""topology_restoration_disposition""],""consumed_context_items"":[""allowed_topology_restoration_dispositions""],""evaluator_io_used"":false,""adapter_id"":""covapie_admit_008_unified_adapter_v1""}",1,1,true
STANDALONE_CASE_018_slash,standalone_exact38,exact10_to_exact13,,TOPOLOGY_RESTORATION_DISPOSITION_SYNTAX_INVALID,"{""admission_rule_id"":""ADMIT_008"",""outcome"":""invalid"",""passed"":false,""blocks_candidate"":true,""reason"":""TOPOLOGY_RESTORATION_DISPOSITION_SYNTAX_INVALID"",""canonical_topology_restoration_disposition"":"""",""validated_candidate_fields"":[],""consumed_candidate_fields"":[""topology_restoration_disposition""],""consumed_context_items"":[""allowed_topology_restoration_dispositions""],""evaluator_io_used"":false}","{""admission_rule_id"":""ADMIT_008"",""outcome"":""invalid"",""passed"":false,""blocks_candidate"":true,""reason"":""TOPOLOGY_RESTORATION_DISPOSITION_SYNTAX_INVALID"",""canonical_topology_restoration_disposition"":"""",""validated_candidate_fields"":[],""consumed_candidate_fields"":[""topology_restoration_disposition""],""consumed_context_items"":[""allowed_topology_restoration_dispositions""],""evaluator_io_used"":false}","{""schema_version"":""covapie_unified_admission_rule_evaluation_v1"",""admission_rule_id"":""ADMIT_008"",""admission_rule_name"":""topology_restoration_disposition"",""outcome"":""invalid"",""passed"":false,""blocks_candidate"":true,""reason"":""TOPOLOGY_RESTORATION_DISPOSITION_SYNTAX_INVALID"",""normalized_values"":[],""validated_candidate_fields"":[],""consumed_candidate_fields"":[""topology_restoration_disposition""],""consumed_context_items"":[""allowed_topology_restoration_dispositions""],""evaluator_io_used"":false,""adapter_id"":""covapie_admit_008_unified_adapter_v1""}",1,1,true
STANDALONE_CASE_019_non_ascii,standalone_exact38,exact10_to_exact13,,TOPOLOGY_RESTORATION_DISPOSITION_NON_ASCII,"{""admission_rule_id"":""ADMIT_008"",""outcome"":""invalid"",""passed"":false,""blocks_candidate"":true,""reason"":""TOPOLOGY_RESTORATION_DISPOSITION_NON_ASCII"",""canonical_topology_restoration_disposition"":"""",""validated_candidate_fields"":[],""consumed_candidate_fields"":[""topology_restoration_disposition""],""consumed_context_items"":[""allowed_topology_restoration_dispositions""],""evaluator_io_used"":false}","{""admission_rule_id"":""ADMIT_008"",""outcome"":""invalid"",""passed"":false,""blocks_candidate"":true,""reason"":""TOPOLOGY_RESTORATION_DISPOSITION_NON_ASCII"",""canonical_topology_restoration_disposition"":"""",""validated_candidate_fields"":[],""consumed_candidate_fields"":[""topology_restoration_disposition""],""consumed_context_items"":[""allowed_topology_restoration_dispositions""],""evaluator_io_used"":false}","{""schema_version"":""covapie_unified_admission_rule_evaluation_v1"",""admission_rule_id"":""ADMIT_008"",""admission_rule_name"":""topology_restoration_disposition"",""outcome"":""invalid"",""passed"":false,""blocks_candidate"":true,""reason"":""TOPOLOGY_RESTORATION_DISPOSITION_NON_ASCII"",""normalized_values"":[],""validated_candidate_fields"":[],""consumed_candidate_fields"":[""topology_restoration_disposition""],""consumed_context_items"":[""allowed_topology_restoration_dispositions""],""evaluator_io_used"":false,""adapter_id"":""covapie_admit_008_unified_adapter_v1""}",1,1,true
STANDALONE_CASE_020_over_length,standalone_exact38,exact10_to_exact13,,TOPOLOGY_RESTORATION_DISPOSITION_SYNTAX_INVALID,"{""admission_rule_id"":""ADMIT_008"",""outcome"":""invalid"",""passed"":false,""blocks_candidate"":true,""reason"":""TOPOLOGY_RESTORATION_DISPOSITION_SYNTAX_INVALID"",""canonical_topology_restoration_disposition"":"""",""validated_candidate_fields"":[],""consumed_candidate_fields"":[""topology_restoration_disposition""],""consumed_context_items"":[""allowed_topology_restoration_dispositions""],""evaluator_io_used"":false}","{""admission_rule_id"":""ADMIT_008"",""outcome"":""invalid"",""passed"":false,""blocks_candidate"":true,""reason"":""TOPOLOGY_RESTORATION_DISPOSITION_SYNTAX_INVALID"",""canonical_topology_restoration_disposition"":"""",""validated_candidate_fields"":[],""consumed_candidate_fields"":[""topology_restoration_disposition""],""consumed_context_items"":[""allowed_topology_restoration_dispositions""],""evaluator_io_used"":false}","{""schema_version"":""covapie_unified_admission_rule_evaluation_v1"",""admission_rule_id"":""ADMIT_008"",""admission_rule_name"":""topology_restoration_disposition"",""outcome"":""invalid"",""passed"":false,""blocks_candidate"":true,""reason"":""TOPOLOGY_RESTORATION_DISPOSITION_SYNTAX_INVALID"",""normalized_values"":[],""validated_candidate_fields"":[],""consumed_candidate_fields"":[""topology_restoration_disposition""],""consumed_context_items"":[""allowed_topology_restoration_dispositions""],""evaluator_io_used"":false,""adapter_id"":""covapie_admit_008_unified_adapter_v1""}",1,1,true
STANDALONE_CASE_021_leading_digit,standalone_exact38,exact10_to_exact13,,TOPOLOGY_RESTORATION_DISPOSITION_SYNTAX_INVALID,"{""admission_rule_id"":""ADMIT_008"",""outcome"":""invalid"",""passed"":false,""blocks_candidate"":true,""reason"":""TOPOLOGY_RESTORATION_DISPOSITION_SYNTAX_INVALID"",""canonical_topology_restoration_disposition"":"""",""validated_candidate_fields"":[],""consumed_candidate_fields"":[""topology_restoration_disposition""],""consumed_context_items"":[""allowed_topology_restoration_dispositions""],""evaluator_io_used"":false}","{""admission_rule_id"":""ADMIT_008"",""outcome"":""invalid"",""passed"":false,""blocks_candidate"":true,""reason"":""TOPOLOGY_RESTORATION_DISPOSITION_SYNTAX_INVALID"",""canonical_topology_restoration_disposition"":"""",""validated_candidate_fields"":[],""consumed_candidate_fields"":[""topology_restoration_disposition""],""consumed_context_items"":[""allowed_topology_restoration_dispositions""],""evaluator_io_used"":false}","{""schema_version"":""covapie_unified_admission_rule_evaluation_v1"",""admission_rule_id"":""ADMIT_008"",""admission_rule_name"":""topology_restoration_disposition"",""outcome"":""invalid"",""passed"":false,""blocks_candidate"":true,""reason"":""TOPOLOGY_RESTORATION_DISPOSITION_SYNTAX_INVALID"",""normalized_values"":[],""validated_candidate_fields"":[],""consumed_candidate_fields"":[""topology_restoration_disposition""],""consumed_context_items"":[""allowed_topology_restoration_dispositions""],""evaluator_io_used"":false,""adapter_id"":""covapie_admit_008_unified_adapter_v1""}",1,1,true
STANDALONE_CASE_022_unknown_valid,standalone_exact38,exact10_to_exact13,,TOPOLOGY_RESTORATION_DISPOSITION_UNKNOWN,"{""admission_rule_id"":""ADMIT_008"",""outcome"":""invalid"",""passed"":false,""blocks_candidate"":true,""reason"":""TOPOLOGY_RESTORATION_DISPOSITION_UNKNOWN"",""canonical_topology_restoration_disposition"":"""",""validated_candidate_fields"":[],""consumed_candidate_fields"":[""topology_restoration_disposition""],""consumed_context_items"":[""allowed_topology_restoration_dispositions""],""evaluator_io_used"":false}","{""admission_rule_id"":""ADMIT_008"",""outcome"":""invalid"",""passed"":false,""blocks_candidate"":true,""reason"":""TOPOLOGY_RESTORATION_DISPOSITION_UNKNOWN"",""canonical_topology_restoration_disposition"":"""",""validated_candidate_fields"":[],""consumed_candidate_fields"":[""topology_restoration_disposition""],""consumed_context_items"":[""allowed_topology_restoration_dispositions""],""evaluator_io_used"":false}","{""schema_version"":""covapie_unified_admission_rule_evaluation_v1"",""admission_rule_id"":""ADMIT_008"",""admission_rule_name"":""topology_restoration_disposition"",""outcome"":""invalid"",""passed"":false,""blocks_candidate"":true,""reason"":""TOPOLOGY_RESTORATION_DISPOSITION_UNKNOWN"",""normalized_values"":[],""validated_candidate_fields"":[],""consumed_candidate_fields"":[""topology_restoration_disposition""],""consumed_context_items"":[""allowed_topology_restoration_dispositions""],""evaluator_io_used"":false,""adapter_id"":""covapie_admit_008_unified_adapter_v1""}",1,1,true
STANDALONE_CASE_023_unknown_approved_looking,standalone_exact38,exact10_to_exact13,,TOPOLOGY_RESTORATION_DISPOSITION_UNKNOWN,"{""admission_rule_id"":""ADMIT_008"",""outcome"":""invalid"",""passed"":false,""blocks_candidate"":true,""reason"":""TOPOLOGY_RESTORATION_DISPOSITION_UNKNOWN"",""canonical_topology_restoration_disposition"":"""",""validated_candidate_fields"":[],""consumed_candidate_fields"":[""topology_restoration_disposition""],""consumed_context_items"":[""allowed_topology_restoration_dispositions""],""evaluator_io_used"":false}","{""admission_rule_id"":""ADMIT_008"",""outcome"":""invalid"",""passed"":false,""blocks_candidate"":true,""reason"":""TOPOLOGY_RESTORATION_DISPOSITION_UNKNOWN"",""canonical_topology_restoration_disposition"":"""",""validated_candidate_fields"":[],""consumed_candidate_fields"":[""topology_restoration_disposition""],""consumed_context_items"":[""allowed_topology_restoration_dispositions""],""evaluator_io_used"":false}","{""schema_version"":""covapie_unified_admission_rule_evaluation_v1"",""admission_rule_id"":""ADMIT_008"",""admission_rule_name"":""topology_restoration_disposition"",""outcome"":""invalid"",""passed"":false,""blocks_candidate"":true,""reason"":""TOPOLOGY_RESTORATION_DISPOSITION_UNKNOWN"",""normalized_values"":[],""validated_candidate_fields"":[],""consumed_candidate_fields"":[""topology_restoration_disposition""],""consumed_context_items"":[""allowed_topology_restoration_dispositions""],""evaluator_io_used"":false,""adapter_id"":""covapie_admit_008_unified_adapter_v1""}",1,1,true
STANDALONE_CASE_024_unknown_manual_review_looking,standalone_exact38,exact10_to_exact13,,TOPOLOGY_RESTORATION_DISPOSITION_UNKNOWN,"{""admission_rule_id"":""ADMIT_008"",""outcome"":""invalid"",""passed"":false,""blocks_candidate"":true,""reason"":""TOPOLOGY_RESTORATION_DISPOSITION_UNKNOWN"",""canonical_topology_restoration_disposition"":"""",""validated_candidate_fields"":[],""consumed_candidate_fields"":[""topology_restoration_disposition""],""consumed_context_items"":[""allowed_topology_restoration_dispositions""],""evaluator_io_used"":false}","{""admission_rule_id"":""ADMIT_008"",""outcome"":""invalid"",""passed"":false,""blocks_candidate"":true,""reason"":""TOPOLOGY_RESTORATION_DISPOSITION_UNKNOWN"",""canonical_topology_restoration_disposition"":"""",""validated_candidate_fields"":[],""consumed_candidate_fields"":[""topology_restoration_disposition""],""consumed_context_items"":[""allowed_topology_restoration_dispositions""],""evaluator_io_used"":false}","{""schema_version"":""covapie_unified_admission_rule_evaluation_v1"",""admission_rule_id"":""ADMIT_008"",""admission_rule_name"":""topology_restoration_disposition"",""outcome"":""invalid"",""passed"":false,""blocks_candidate"":true,""reason"":""TOPOLOGY_RESTORATION_DISPOSITION_UNKNOWN"",""normalized_values"":[],""validated_candidate_fields"":[],""consumed_candidate_fields"":[""topology_restoration_disposition""],""consumed_context_items"":[""allowed_topology_restoration_dispositions""],""evaluator_io_used"":false,""adapter_id"":""covapie_admit_008_unified_adapter_v1""}",1,1,true
STANDALONE_CASE_025_unknown_other,standalone_exact38,exact10_to_exact13,,TOPOLOGY_RESTORATION_DISPOSITION_UNKNOWN,"{""admission_rule_id"":""ADMIT_008"",""outcome"":""invalid"",""passed"":false,""blocks_candidate"":true,""reason"":""TOPOLOGY_RESTORATION_DISPOSITION_UNKNOWN"",""canonical_topology_restoration_disposition"":"""",""validated_candidate_fields"":[],""consumed_candidate_fields"":[""topology_restoration_disposition""],""consumed_context_items"":[""allowed_topology_restoration_dispositions""],""evaluator_io_used"":false}","{""admission_rule_id"":""ADMIT_008"",""outcome"":""invalid"",""passed"":false,""blocks_candidate"":true,""reason"":""TOPOLOGY_RESTORATION_DISPOSITION_UNKNOWN"",""canonical_topology_restoration_disposition"":"""",""validated_candidate_fields"":[],""consumed_candidate_fields"":[""topology_restoration_disposition""],""consumed_context_items"":[""allowed_topology_restoration_dispositions""],""evaluator_io_used"":false}","{""schema_version"":""covapie_unified_admission_rule_evaluation_v1"",""admission_rule_id"":""ADMIT_008"",""admission_rule_name"":""topology_restoration_disposition"",""outcome"":""invalid"",""passed"":false,""blocks_candidate"":true,""reason"":""TOPOLOGY_RESTORATION_DISPOSITION_UNKNOWN"",""normalized_values"":[],""validated_candidate_fields"":[],""consumed_candidate_fields"":[""topology_restoration_disposition""],""consumed_context_items"":[""allowed_topology_restoration_dispositions""],""evaluator_io_used"":false,""adapter_id"":""covapie_admit_008_unified_adapter_v1""}",1,1,true
STANDALONE_CASE_026_unknown_unknown,standalone_exact38,exact10_to_exact13,,TOPOLOGY_RESTORATION_DISPOSITION_UNKNOWN,"{""admission_rule_id"":""ADMIT_008"",""outcome"":""invalid"",""passed"":false,""blocks_candidate"":true,""reason"":""TOPOLOGY_RESTORATION_DISPOSITION_UNKNOWN"",""canonical_topology_restoration_disposition"":"""",""validated_candidate_fields"":[],""consumed_candidate_fields"":[""topology_restoration_disposition""],""consumed_context_items"":[""allowed_topology_restoration_dispositions""],""evaluator_io_used"":false}","{""admission_rule_id"":""ADMIT_008"",""outcome"":""invalid"",""passed"":false,""blocks_candidate"":true,""reason"":""TOPOLOGY_RESTORATION_DISPOSITION_UNKNOWN"",""canonical_topology_restoration_disposition"":"""",""validated_candidate_fields"":[],""consumed_candidate_fields"":[""topology_restoration_disposition""],""consumed_context_items"":[""allowed_topology_restoration_dispositions""],""evaluator_io_used"":false}","{""schema_version"":""covapie_unified_admission_rule_evaluation_v1"",""admission_rule_id"":""ADMIT_008"",""admission_rule_name"":""topology_restoration_disposition"",""outcome"":""invalid"",""passed"":false,""blocks_candidate"":true,""reason"":""TOPOLOGY_RESTORATION_DISPOSITION_UNKNOWN"",""normalized_values"":[],""validated_candidate_fields"":[],""consumed_candidate_fields"":[""topology_restoration_disposition""],""consumed_context_items"":[""allowed_topology_restoration_dispositions""],""evaluator_io_used"":false,""adapter_id"":""covapie_admit_008_unified_adapter_v1""}",1,1,true
STANDALONE_CASE_027_context_exact_tuple,standalone_exact38,exact10_to_exact13,,,"{""admission_rule_id"":""ADMIT_008"",""outcome"":""passed"",""passed"":true,""blocks_candidate"":false,""reason"":"""",""canonical_topology_restoration_disposition"":""approved_restoration_template"",""validated_candidate_fields"":[[""topology_restoration_disposition"",""approved_restoration_template""]],""consumed_candidate_fields"":[""topology_restoration_disposition""],""consumed_context_items"":[""allowed_topology_restoration_dispositions""],""evaluator_io_used"":false}","{""admission_rule_id"":""ADMIT_008"",""outcome"":""passed"",""passed"":true,""blocks_candidate"":false,""reason"":"""",""canonical_topology_restoration_disposition"":""approved_restoration_template"",""validated_candidate_fields"":[[""topology_restoration_disposition"",""approved_restoration_template""]],""consumed_candidate_fields"":[""topology_restoration_disposition""],""consumed_context_items"":[""allowed_topology_restoration_dispositions""],""evaluator_io_used"":false}","{""schema_version"":""covapie_unified_admission_rule_evaluation_v1"",""admission_rule_id"":""ADMIT_008"",""admission_rule_name"":""topology_restoration_disposition"",""outcome"":""passed"",""passed"":true,""blocks_candidate"":false,""reason"":"""",""normalized_values"":[[""topology_restoration_disposition"",""approved_restoration_template""]],""validated_candidate_fields"":[[""topology_restoration_disposition"",""approved_restoration_template""]],""consumed_candidate_fields"":[""topology_restoration_disposition""],""consumed_context_items"":[""allowed_topology_restoration_dispositions""],""evaluator_io_used"":false,""adapter_id"":""covapie_admit_008_unified_adapter_v1""}",1,1,true
STANDALONE_CASE_028_context_none,standalone_exact38,exact10_to_exact13,,ALLOWED_TOPOLOGY_RESTORATION_DISPOSITIONS_TYPE_INVALID,"{""admission_rule_id"":""ADMIT_008"",""outcome"":""invalid"",""passed"":false,""blocks_candidate"":true,""reason"":""ALLOWED_TOPOLOGY_RESTORATION_DISPOSITIONS_TYPE_INVALID"",""canonical_topology_restoration_disposition"":""approved_restoration_template"",""validated_candidate_fields"":[[""topology_restoration_disposition"",""approved_restoration_template""]],""consumed_candidate_fields"":[""topology_restoration_disposition""],""consumed_context_items"":[""allowed_topology_restoration_dispositions""],""evaluator_io_used"":false}","{""admission_rule_id"":""ADMIT_008"",""outcome"":""invalid"",""passed"":false,""blocks_candidate"":true,""reason"":""ALLOWED_TOPOLOGY_RESTORATION_DISPOSITIONS_TYPE_INVALID"",""canonical_topology_restoration_disposition"":""approved_restoration_template"",""validated_candidate_fields"":[[""topology_restoration_disposition"",""approved_restoration_template""]],""consumed_candidate_fields"":[""topology_restoration_disposition""],""consumed_context_items"":[""allowed_topology_restoration_dispositions""],""evaluator_io_used"":false}","{""schema_version"":""covapie_unified_admission_rule_evaluation_v1"",""admission_rule_id"":""ADMIT_008"",""admission_rule_name"":""topology_restoration_disposition"",""outcome"":""invalid"",""passed"":false,""blocks_candidate"":true,""reason"":""ALLOWED_TOPOLOGY_RESTORATION_DISPOSITIONS_TYPE_INVALID"",""normalized_values"":[[""topology_restoration_disposition"",""approved_restoration_template""]],""validated_candidate_fields"":[[""topology_restoration_disposition"",""approved_restoration_template""]],""consumed_candidate_fields"":[""topology_restoration_disposition""],""consumed_context_items"":[""allowed_topology_restoration_dispositions""],""evaluator_io_used"":false,""adapter_id"":""covapie_admit_008_unified_adapter_v1""}",1,1,true
