consumer_path,consumer_symbol_or_selector,matched_term,consumer_role,reads_pair_value,reads_pair_status_only,reads_pair_table_path_only,interprets_pair_order,interprets_pair_delimiter,maps_to_protein_atom_index,maps_to_ligand_atom_index,creates_tensor,uses_in_collate,uses_in_forward,uses_in_loss,uses_as_training_target,current_behavior,semantic_assumption,source_sha256,verified
data/derived/covalent_small/covapie_batch_scale_data_preparation_smoke_v0/covapie_batch_smoke_feature_semantics_audit.csv,git grep 976da60a5af7b7ba71597c1202955a45db6b6cf1;term=ligand_residue_atom_pair;occurrences=1;first_line=10;last_line=10,ligand_residue_atom_pair,validator,false,false,false,false,false,false,false,false,false,false,false,false,declares_validates_reports_or_references_only,observed atom-name metadata; no future encoding implied,7ff81f2d2b893a8ff9bc40c1655ff5d8b5241a1549a67f340ea6feb280b10e74,true
data/derived/covalent_small/covapie_batch_scale_data_preparation_smoke_v0/covapie_batch_smoke_feature_semantics_audit.csv,git grep 976da60a5af7b7ba71597c1202955a45db6b6cf1;term=ligand_residue_atom_pair_label;occurrences=1;first_line=10;last_line=10,ligand_residue_atom_pair_label,validator,false,false,false,false,false,false,false,false,false,false,false,false,declares_validates_reports_or_references_only,observed atom-name metadata; no future encoding implied,7ff81f2d2b893a8ff9bc40c1655ff5d8b5241a1549a67f340ea6feb280b10e74,true
data/derived/covalent_small/covapie_batch_scale_data_preparation_smoke_v0/covapie_batch_smoke_provenance_audit.csv,git grep 976da60a5af7b7ba71597c1202955a45db6b6cf1;term=covalent_bond_atom_pair;occurrences=1;first_line=11;last_line=11,covalent_bond_atom_pair,validator,false,false,false,false,false,false,false,false,false,false,false,false,declares_validates_reports_or_references_only,observed atom-name metadata; no future encoding implied,d6138ae039781544745d88bef1038d1f227636cd0679f7cacdd08d91decbb224,true
data/derived/covalent_small/covapie_batch_scale_data_preparation_smoke_v0/covapie_batch_smoke_provenance_audit.csv,git grep 976da60a5af7b7ba71597c1202955a45db6b6cf1;term=residue_atom_name;occurrences=1;first_line=10;last_line=10,residue_atom_name,validator,false,false,false,false,false,false,false,false,false,false,false,false,declares_validates_reports_or_references_only,observed atom-name metadata; no future encoding implied,d6138ae039781544745d88bef1038d1f227636cd0679f7cacdd08d91decbb224,true
data/derived/covalent_small/covapie_bulk_download_admission_admit_001_to_003_legacy_adapter_contract_design_gate_v1/covapie_admit_001_to_003_legacy_adapter_issue_inventory.csv,git grep 976da60a5af7b7ba71597c1202955a45db6b6cf1;term=COVALENT_ATOM_PAIR_ENCODING_UNRESOLVED;occurrences=1;first_line=2;last_line=2,COVALENT_ATOM_PAIR_ENCODING_UNRESOLVED,status_declaration,false,true,false,false,false,false,false,false,false,false,false,false,declares_validates_reports_or_references_only,observed atom-name metadata; no future encoding implied,4a7465b6ec0550635578ef9e65cafd49467448e2fdfd3fe49889318b08f5421e,true
data/derived/covalent_small/covapie_bulk_download_admission_admit_001_to_003_legacy_adapter_contract_design_gate_v1/covapie_admit_001_to_003_legacy_adapter_issue_inventory.csv,git grep 976da60a5af7b7ba71597c1202955a45db6b6cf1;term=covalent_bond_atom_pair;occurrences=1;first_line=2;last_line=2,covalent_bond_atom_pair,status_declaration,false,true,false,false,false,false,false,false,false,false,false,false,declares_validates_reports_or_references_only,observed atom-name metadata; no future encoding implied,4a7465b6ec0550635578ef9e65cafd49467448e2fdfd3fe49889318b08f5421e,true
data/derived/covalent_small/covapie_bulk_download_admission_admit_004_generic_atom_identity_evidence_context_reconciliation_design_gate_v1/covapie_admit_004_generic_atom_identity_evidence_context_issue_readiness_inventory.csv,git grep 976da60a5af7b7ba71597c1202955a45db6b6cf1;term=COVALENT_ATOM_PAIR_ENCODING_UNRESOLVED;occurrences=1;first_line=2;last_line=2,COVALENT_ATOM_PAIR_ENCODING_UNRESOLVED,status_declaration,false,true,false,false,false,false,false,false,false,false,false,false,declares_validates_reports_or_references_only,observed atom-name metadata; no future encoding implied,6a7c4f7b81cbcf6e2d2bd0a6bf07fab6a24e2d7e94aba65199cfa468e72c5a7a,true
data/derived/covalent_small/covapie_bulk_download_admission_admit_004_generic_atom_identity_evidence_context_reconciliation_design_gate_v1/covapie_admit_004_generic_atom_identity_evidence_context_issue_readiness_inventory.csv,git grep 976da60a5af7b7ba71597c1202955a45db6b6cf1;term=covalent_bond_atom_pair;occurrences=1;first_line=2;last_line=2,covalent_bond_atom_pair,status_declaration,false,true,false,false,false,false,false,false,false,false,false,false,declares_validates_reports_or_references_only,observed atom-name metadata; no future encoding implied,6a7c4f7b81cbcf6e2d2bd0a6bf07fab6a24e2d7e94aba65199cfa468e72c5a7a,true
data/derived/covalent_small/covapie_bulk_download_admission_admit_004_generic_atom_identity_evidence_context_reconciliation_design_gate_v1/covapie_admit_004_generic_atom_identity_evidence_context_issue_readiness_inventory.csv,git grep 976da60a5af7b7ba71597c1202955a45db6b6cf1;term=covalent_residue_atom_name;occurrences=1;first_line=11;last_line=11,covalent_residue_atom_name,status_declaration,false,true,false,false,false,false,false,false,false,false,false,false,declares_validates_reports_or_references_only,observed atom-name metadata; no future encoding implied,6a7c4f7b81cbcf6e2d2bd0a6bf07fab6a24e2d7e94aba65199cfa468e72c5a7a,true
data/derived/covalent_small/covapie_bulk_download_admission_admit_004_generic_atom_identity_evidence_context_reconciliation_design_gate_v1/covapie_admit_004_generic_atom_identity_evidence_context_issue_readiness_inventory.csv,git grep 976da60a5af7b7ba71597c1202955a45db6b6cf1;term=residue_atom_name;occurrences=1;first_line=11;last_line=11,residue_atom_name,status_declaration,false,true,false,false,false,false,false,false,false,false,false,false,declares_validates_reports_or_references_only,observed atom-name metadata; no future encoding implied,6a7c4f7b81cbcf6e2d2bd0a6bf07fab6a24e2d7e94aba65199cfa468e72c5a7a,true
data/derived/covalent_small/covapie_bulk_download_admission_admit_004_generic_atom_identity_evidence_context_reconciliation_design_gate_v1/covapie_admit_004_generic_atom_identity_evidence_context_reconciliation_design_manifest.json,git grep 976da60a5af7b7ba71597c1202955a45db6b6cf1;term=covalent_residue_atom_name;occurrences=1;first_line=18;last_line=18,covalent_residue_atom_name,report_or_manifest,false,false,false,false,false,false,false,false,false,false,false,false,declares_validates_reports_or_references_only,observed atom-name metadata; no future encoding implied,7834abfca88d07d8cff92dc75212b1cc2ea932d3b46484602d97bc9acbb0a485,true
data/derived/covalent_small/covapie_bulk_download_admission_admit_004_generic_atom_identity_evidence_context_reconciliation_design_gate_v1/covapie_admit_004_generic_atom_identity_evidence_context_reconciliation_design_manifest.json,git grep 976da60a5af7b7ba71597c1202955a45db6b6cf1;term=residue_atom_name;occurrences=1;first_line=18;last_line=18,residue_atom_name,report_or_manifest,false,false,false,false,false,false,false,false,false,false,false,false,declares_validates_reports_or_references_only,observed atom-name metadata; no future encoding implied,7834abfca88d07d8cff92dc75212b1cc2ea932d3b46484602d97bc9acbb0a485,true
data/derived/covalent_small/covapie_bulk_download_admission_admit_004_generic_atom_identity_evidence_context_reconciliation_integration_gate_v1/covapie_admit_004_generic_atom_identity_evidence_context_integration_issue_inventory.csv,git grep 976da60a5af7b7ba71597c1202955a45db6b6cf1;term=COVALENT_ATOM_PAIR_ENCODING_UNRESOLVED;occurrences=1;first_line=2;last_line=2,COVALENT_ATOM_PAIR_ENCODING_UNRESOLVED,status_declaration,false,true,false,false,false,false,false,false,false,false,false,false,declares_validates_reports_or_references_only,observed atom-name metadata; no future encoding implied,7cf0a9ff421ba987655c4dac4564c04dbaa854cd4f725b18136642f223762d30,true
data/derived/covalent_small/covapie_bulk_download_admission_admit_004_generic_atom_identity_evidence_context_reconciliation_integration_gate_v1/covapie_admit_004_generic_atom_identity_evidence_context_integration_issue_inventory.csv,git grep 976da60a5af7b7ba71597c1202955a45db6b6cf1;term=covalent_bond_atom_pair;occurrences=1;first_line=2;last_line=2,covalent_bond_atom_pair,status_declaration,false,true,false,false,false,false,false,false,false,false,false,false,declares_validates_reports_or_references_only,observed atom-name metadata; no future encoding implied,7cf0a9ff421ba987655c4dac4564c04dbaa854cd4f725b18136642f223762d30,true
data/derived/covalent_small/covapie_bulk_download_admission_admit_004_generic_atom_identity_evidence_context_reconciliation_integration_gate_v1/covapie_admit_004_generic_atom_identity_evidence_context_reconciled_field_matrix.csv,git grep 976da60a5af7b7ba71597c1202955a45db6b6cf1;term=COVALENT_ATOM_PAIR_ENCODING_UNRESOLVED;occurrences=1;first_line=10;last_line=10,COVALENT_ATOM_PAIR_ENCODING_UNRESOLVED,materializer,false,true,false,false,false,false,false,false,false,false,false,false,declares_validates_reports_or_references_only,observed atom-name metadata; no future encoding implied,3b9783910012c4910491a05cb7936fe425d86e7dea9d42d774e2c794228a8177,true
data/derived/covalent_small/covapie_bulk_download_admission_admit_004_generic_atom_identity_evidence_context_reconciliation_integration_gate_v1/covapie_admit_004_generic_atom_identity_evidence_context_reconciled_field_matrix.csv,git grep 976da60a5af7b7ba71597c1202955a45db6b6cf1;term=covalent_bond_atom_pair;occurrences=1;first_line=10;last_line=10,covalent_bond_atom_pair,materializer,false,false,false,false,false,false,false,false,false,false,false,false,declares_validates_reports_or_references_only,observed atom-name metadata; no future encoding implied,3b9783910012c4910491a05cb7936fe425d86e7dea9d42d774e2c794228a8177,true
data/derived/covalent_small/covapie_bulk_download_admission_admit_004_generic_atom_identity_evidence_context_reconciliation_integration_gate_v1/covapie_admit_004_generic_atom_identity_evidence_context_reconciled_field_matrix.csv,git grep 976da60a5af7b7ba71597c1202955a45db6b6cf1;term=covalent_residue_atom_name;occurrences=1;first_line=8;last_line=8,covalent_residue_atom_name,materializer,false,false,false,false,false,false,false,false,false,false,false,false,declares_validates_reports_or_references_only,observed atom-name metadata; no future encoding implied,3b9783910012c4910491a05cb7936fe425d86e7dea9d42d774e2c794228a8177,true
data/derived/covalent_small/covapie_bulk_download_admission_admit_004_generic_atom_identity_evidence_context_reconciliation_integration_gate_v1/covapie_admit_004_generic_atom_identity_evidence_context_reconciled_field_matrix.csv,git grep 976da60a5af7b7ba71597c1202955a45db6b6cf1;term=residue_atom_name;occurrences=1;first_line=8;last_line=8,residue_atom_name,materializer,false,false,false,false,false,false,false,false,false,false,false,false,declares_validates_reports_or_references_only,observed atom-name metadata; no future encoding implied,3b9783910012c4910491a05cb7936fe425d86e7dea9d42d774e2c794228a8177,true
data/derived/covalent_small/covapie_bulk_download_admission_admit_004_generic_atom_identity_evidence_context_reconciliation_integration_gate_v1/covapie_admit_004_generic_atom_identity_evidence_context_reconciled_rule_matrix.csv,git grep 976da60a5af7b7ba71597c1202955a45db6b6cf1;term=covalent_residue_atom_name;occurrences=2;first_line=5;last_line=6,covalent_residue_atom_name,materializer,false,false,false,false,false,false,false,false,false,false,false,false,declares_validates_reports_or_references_only,observed atom-name metadata; no future encoding implied,bcc794debeb4d8287d06db9891dd7f0c085e0cc96ba50b14b8b34d3e768ff676,true
data/derived/covalent_small/covapie_bulk_download_admission_admit_004_generic_atom_identity_evidence_context_reconciliation_integration_gate_v1/covapie_admit_004_generic_atom_identity_evidence_context_reconciled_rule_matrix.csv,git grep 976da60a5af7b7ba71597c1202955a45db6b6cf1;term=residue_atom_name;occurrences=2;first_line=5;last_line=6,residue_atom_name,materializer,false,false,false,false,false,false,false,false,false,false,false,false,declares_validates_reports_or_references_only,observed atom-name metadata; no future encoding implied,bcc794debeb4d8287d06db9891dd7f0c085e0cc96ba50b14b8b34d3e768ff676,true
data/derived/covalent_small/covapie_bulk_download_admission_admit_004_generic_atom_identity_evidence_context_reconciliation_integration_gate_v1/covapie_admit_004_generic_atom_identity_evidence_context_reconciliation_integration_manifest.json,git grep 976da60a5af7b7ba71597c1202955a45db6b6cf1;term=COVALENT_ATOM_PAIR_ENCODING_UNRESOLVED;occurrences=1;first_line=94;last_line=94,COVALENT_ATOM_PAIR_ENCODING_UNRESOLVED,report_or_manifest,false,true,false,false,false,false,false,false,false,false,false,false,declares_validates_reports_or_references_only,observed atom-name metadata; no future encoding implied,3c03b711e74fd023be187b64a757e69f8fc03bcb1af19c88325e7fdeb226012d,true
data/derived/covalent_small/covapie_bulk_download_admission_admit_004_generic_atom_identity_evidence_context_reconciliation_integration_gate_v1/covapie_admit_004_generic_atom_identity_evidence_context_reconciliation_integration_manifest.json,git grep 976da60a5af7b7ba71597c1202955a45db6b6cf1;term=covalent_residue_atom_name;occurrences=1;first_line=21;last_line=21,covalent_residue_atom_name,report_or_manifest,false,false,false,false,false,false,false,false,false,false,false,false,declares_validates_reports_or_references_only,observed atom-name metadata; no future encoding implied,3c03b711e74fd023be187b64a757e69f8fc03bcb1af19c88325e7fdeb226012d,true
data/derived/covalent_small/covapie_bulk_download_admission_admit_004_generic_atom_identity_evidence_context_reconciliation_integration_gate_v1/covapie_admit_004_generic_atom_identity_evidence_context_reconciliation_integration_manifest.json,git grep 976da60a5af7b7ba71597c1202955a45db6b6cf1;term=residue_atom_name;occurrences=1;first_line=21;last_line=21,residue_atom_name,report_or_manifest,false,false,false,false,false,false,false,false,false,false,false,false,declares_validates_reports_or_references_only,observed atom-name metadata; no future encoding implied,3c03b711e74fd023be187b64a757e69f8fc03bcb1af19c88325e7fdeb226012d,true
data/derived/covalent_small/covapie_bulk_download_admission_admit_004_residue_identity_atom_name_semantics_design_gate_v1/covapie_admit_004_exact11_identity_atom_name_evidence_audit.csv,git grep 976da60a5af7b7ba71597c1202955a45db6b6cf1;term=residue_atom_name;occurrences=1;first_line=1;last_line=1,residue_atom_name,validator,false,false,false,false,false,false,false,false,false,false,false,false,declares_validates_reports_or_references_only,observed atom-name metadata; no future encoding implied,62f7c26b41daef96c32ca615b7d65a063810a53cef582a26cd54ed9cfb8b6e2a,true
data/derived/covalent_small/covapie_bulk_download_admission_admit_004_residue_identity_atom_name_semantics_design_gate_v1/covapie_admit_004_residue_identity_atom_name_issue_transition_inventory.csv,git grep 976da60a5af7b7ba71597c1202955a45db6b6cf1;term=COVALENT_ATOM_PAIR_ENCODING_UNRESOLVED;occurrences=1;first_line=2;last_line=2,COVALENT_ATOM_PAIR_ENCODING_UNRESOLVED,status_declaration,false,true,false,false,false,false,false,false,false,false,false,false,declares_validates_reports_or_references_only,observed atom-name metadata; no future encoding implied,fecb82397a853e900a53368dedc6bacf95fdc497fa6cd09c31a9be8a1e1d0577,true
data/derived/covalent_small/covapie_bulk_download_admission_admit_004_residue_identity_atom_name_semantics_design_gate_v1/covapie_admit_004_residue_identity_atom_name_issue_transition_inventory.csv,git grep 976da60a5af7b7ba71597c1202955a45db6b6cf1;term=covalent_bond_atom_pair;occurrences=1;first_line=2;last_line=2,covalent_bond_atom_pair,status_declaration,false,true,false,false,false,false,false,false,false,false,false,false,declares_validates_reports_or_references_only,observed atom-name metadata; no future encoding implied,fecb82397a853e900a53368dedc6bacf95fdc497fa6cd09c31a9be8a1e1d0577,true
data/derived/covalent_small/covapie_bulk_download_admission_admit_004_residue_identity_atom_name_semantics_design_gate_v1/covapie_admit_004_residue_identity_atom_name_issue_transition_inventory.csv,git grep 976da60a5af7b7ba71597c1202955a45db6b6cf1;term=covalent_residue_atom_name;occurrences=1;first_line=4;last_line=4,covalent_residue_atom_name,status_declaration,false,true,false,false,false,false,false,false,false,false,false,false,declares_validates_reports_or_references_only,observed atom-name metadata; no future encoding implied,fecb82397a853e900a53368dedc6bacf95fdc497fa6cd09c31a9be8a1e1d0577,true
data/derived/covalent_small/covapie_bulk_download_admission_admit_004_residue_identity_atom_name_semantics_design_gate_v1/covapie_admit_004_residue_identity_atom_name_issue_transition_inventory.csv,git grep 976da60a5af7b7ba71597c1202955a45db6b6cf1;term=residue_atom_name;occurrences=1;first_line=4;last_line=4,residue_atom_name,status_declaration,false,true,false,false,false,false,false,false,false,false,false,false,declares_validates_reports_or_references_only,observed atom-name metadata; no future encoding implied,fecb82397a853e900a53368dedc6bacf95fdc497fa6cd09c31a9be8a1e1d0577,true
data/derived/covalent_small/covapie_bulk_download_admission_admit_004_residue_identity_atom_name_semantics_integration_gate_v1/covapie_admit_004_residue_identity_atom_name_integrated_field_matrix.csv,git grep 976da60a5af7b7ba71597c1202955a45db6b6cf1;term=COVALENT_ATOM_PAIR_ENCODING_UNRESOLVED;occurrences=1;first_line=10;last_line=10,COVALENT_ATOM_PAIR_ENCODING_UNRESOLVED,materializer,false,true,false,false,false,false,false,false,false,false,false,false,declares_validates_reports_or_references_only,observed atom-name metadata; no future encoding implied,940724c739c6da6a9f76a7e66e03d4261abfc152df552756faea614f54fd68df,true
