sample_preparation_input_id,pdb_id,expected_het_id,atom_site_id,type_symbol,atom_name,ligand_comp_id,auth_asym_id,auth_seq_id,label_asym_id,label_seq_id,x,y,z,occupancy,altloc,model_num,is_covalent_ligand_atom,source_raw_file
CYS_SG_EXPANSION_PREP_000005,1AYU,INA,1666,O,O17,INA,A,300,B,,-24.158,-16.147,56.754,1.00,,1,False,data/raw/covalent_sources/covpdb/independent_group_expansion_batch_000001/1ayu.cif
CYS_SG_EXPANSION_PREP_000005,1AYU,INA,1667,N,N18,INA,A,300,B,,-22.192,-17.174,56.304,1.00,,1,False,data/raw/covalent_sources/covpdb/independent_group_expansion_batch_000001/1ayu.cif
CYS_SG_EXPANSION_PREP_000005,1AYU,INA,1668,N,N19,INA,A,300,B,,-22.624,-18.534,56.742,1.00,,1,False,data/raw/covalent_sources/covpdb/independent_group_expansion_batch_000001/1ayu.cif
CYS_SG_EXPANSION_PREP_000005,1AYU,INA,1669,N,N20,INA,A,300,B,,-23.336,-13.552,56.102,1.00,,1,False,data/raw/covalent_sources/covpdb/independent_group_expansion_batch_000001/1ayu.cif
CYS_SG_EXPANSION_PREP_000005,1AYU,INA,1670,C,C21,INA,A,300,B,,-22.089,-18.852,58.136,1.00,,1,True,data/raw/covalent_sources/covpdb/independent_group_expansion_batch_000001/1ayu.cif
CYS_SG_EXPANSION_PREP_000005,1AYU,INA,1671,O,O22,INA,A,300,B,,-22.102,-17.804,58.750,1.00,,1,False,data/raw/covalent_sources/covpdb/independent_group_expansion_batch_000001/1ayu.cif
CYS_SG_EXPANSION_PREP_000005,1AYU,INA,1672,C,C23,INA,A,300,B,,-12.778,-27.305,59.765,1.00,,1,False,data/raw/covalent_sources/covpdb/independent_group_expansion_batch_000001/1ayu.cif
CYS_SG_EXPANSION_PREP_000005,1AYU,INA,1673,C,C24,INA,A,300,B,,-13.750,-26.799,60.623,1.00,,1,False,data/raw/covalent_sources/covpdb/independent_group_expansion_batch_000001/1ayu.cif
CYS_SG_EXPANSION_PREP_000005,1AYU,INA,1674,C,C25,INA,A,300,B,,-14.614,-25.791,60.172,1.00,,1,False,data/raw/covalent_sources/covpdb/independent_group_expansion_batch_000001/1ayu.cif
CYS_SG_EXPANSION_PREP_000005,1AYU,INA,1675,C,C26,INA,A,300,B,,-14.516,-25.287,58.879,1.00,,1,False,data/raw/covalent_sources/covpdb/independent_group_expansion_batch_000001/1ayu.cif
CYS_SG_EXPANSION_PREP_000005,1AYU,INA,1676,C,C27,INA,A,300,B,,-13.536,-25.805,58.031,1.00,,1,False,data/raw/covalent_sources/covpdb/independent_group_expansion_batch_000001/1ayu.cif
CYS_SG_EXPANSION_PREP_000005,1AYU,INA,1677,C,C28,INA,A,300,B,,-12.667,-26.809,58.471,1.00,,1,False,data/raw/covalent_sources/covpdb/independent_group_expansion_batch_000001/1ayu.cif
CYS_SG_EXPANSION_PREP_000005,1AYU,INA,1678,C,C29,INA,A,300,B,,-15.452,-24.211,58.400,1.00,,1,False,data/raw/covalent_sources/covpdb/independent_group_expansion_batch_000001/1ayu.cif
CYS_SG_EXPANSION_PREP_000005,1AYU,INA,1679,O,O30,INA,A,300,B,,-16.523,-24.580,57.487,1.00,,1,False,data/raw/covalent_sources/covpdb/independent_group_expansion_batch_000001/1ayu.cif
CYS_SG_EXPANSION_PREP_000005,1AYU,INA,1680,C,C31,INA,A,300,B,,-17.558,-23.663,57.052,1.00,,1,False,data/raw/covalent_sources/covpdb/independent_group_expansion_batch_000001/1ayu.cif
CYS_SG_EXPANSION_PREP_000005,1AYU,INA,1681,O,O32,INA,A,300,B,,-17.320,-22.741,56.267,1.00,,1,False,data/raw/covalent_sources/covpdb/independent_group_expansion_batch_000001/1ayu.cif
CYS_SG_EXPANSION_PREP_000005,1AYU,INA,1682,C,C33,INA,A,300,B,,-19.948,-23.086,57.184,1.00,,1,False,data/raw/covalent_sources/covpdb/independent_group_expansion_batch_000001/1ayu.cif
CYS_SG_EXPANSION_PREP_000005,1AYU,INA,1683,C,C34,INA,A,300,B,,-21.231,-23.902,57.348,1.00,,1,False,data/raw/covalent_sources/covpdb/independent_group_expansion_batch_000001/1ayu.cif
CYS_SG_EXPANSION_PREP_000005,1AYU,INA,1684,C,C35,INA,A,300,B,,-21.105,-25.252,58.035,1.00,,1,False,data/raw/covalent_sources/covpdb/independent_group_expansion_batch_000001/1ayu.cif
CYS_SG_EXPANSION_PREP_000005,1AYU,INA,1685,C,C36,INA,A,300,B,,-22.315,-25.592,58.888,1.00,,1,False,data/raw/covalent_sources/covpdb/independent_group_expansion_batch_000001/1ayu.cif
CYS_SG_EXPANSION_PREP_000005,1AYU,INA,1686,C,C37,INA,A,300,B,,-20.840,-26.311,56.988,1.00,,1,False,data/raw/covalent_sources/covpdb/independent_group_expansion_batch_000001/1ayu.cif
CYS_SG_EXPANSION_PREP_000005,1AYU,INA,1687,C,C38,INA,A,300,B,,-20.066,-21.831,58.030,1.00,,1,False,data/raw/covalent_sources/covpdb/independent_group_expansion_batch_000001/1ayu.cif
CYS_SG_EXPANSION_PREP_000005,1AYU,INA,1688,O,O39,INA,A,300,B,,-19.736,-21.858,59.216,1.00,,1,False,data/raw/covalent_sources/covpdb/independent_group_expansion_batch_000001/1ayu.cif
CYS_SG_EXPANSION_PREP_000005,1AYU,INA,1689,N,N40,INA,A,300,B,,-20.558,-20.703,57.430,1.00,,1,False,data/raw/covalent_sources/covpdb/independent_group_expansion_batch_000001/1ayu.cif
CYS_SG_EXPANSION_PREP_000005,1AYU,INA,1690,N,N41,INA,A,300,B,,-20.704,-19.436,58.209,1.00,,1,False,data/raw/covalent_sources/covpdb/independent_group_expansion_batch_000001/1ayu.cif
CYS_SG_EXPANSION_PREP_000005,1AYU,INA,1691,N,N42,INA,A,300,B,,-18.779,-23.896,57.541,1.00,,1,False,data/raw/covalent_sources/covpdb/independent_group_expansion_batch_000001/1ayu.cif
