invariant_area,invariant_item,evidence_case_id,mutation_or_positive_probe,expected_outcome,expected_reason,observed_outcome,observed_reason,expected_projection,observed_projection,verified
io,orchestration I/O false,ORCHESTRATION_IO,source orchestration I/O true,invalid,ACTION_PERMISSION_BRIDGE_STAGE_IO_INVARIANT_INVALID,invalid,ACTION_PERMISSION_BRIDGE_STAGE_IO_INVARIANT_INVALID,"{""action_permission_granted"":false,""admit_014_outcome"":""passed"",""blocked_candidate_indexes"":[],""blocks_transition"":true,""bridge_io_used"":false,""call_site_decision_outcome"":""invalid"",""call_site_decision_reason"":""BULK_DOWNLOAD_STAGE_IO_INVARIANT_INVALID"",""candidate_combined_outcomes"":[""passed""],""candidate_count"":1,""download_action_invoked"":false,""failing_candidate_indexes"":[],""invalid_candidate_indexes"":[],""outcome"":""invalid"",""passed"":false,""reason"":""ACTION_PERMISSION_BRIDGE_STAGE_IO_INVARIANT_INVALID"",""schema_version"":""covapie_bulk_download_stage_orchestration_action_permission_bridge_decision_v1"",""source_lineage_verified"":false,""source_scope_id"":""download_execution_permission"",""transition_eligible"":false}","{""action_permission_granted"":false,""admit_014_outcome"":""passed"",""blocked_candidate_indexes"":[],""blocks_transition"":true,""bridge_io_used"":false,""call_site_decision_outcome"":""invalid"",""call_site_decision_reason"":""BULK_DOWNLOAD_STAGE_IO_INVARIANT_INVALID"",""candidate_combined_outcomes"":[""passed""],""candidate_count"":1,""download_action_invoked"":false,""failing_candidate_indexes"":[],""invalid_candidate_indexes"":[],""outcome"":""invalid"",""passed"":false,""reason"":""ACTION_PERMISSION_BRIDGE_STAGE_IO_INVARIANT_INVALID"",""schema_version"":""covapie_bulk_download_stage_orchestration_action_permission_bridge_decision_v1"",""source_lineage_verified"":false,""source_scope_id"":""download_execution_permission"",""transition_eligible"":false}",true
pre_transition,source permission false,SOURCE_TRANSITIONED,source permission already true,invalid,ACTION_PERMISSION_BRIDGE_SOURCE_ALREADY_TRANSITIONED,invalid,ACTION_PERMISSION_BRIDGE_SOURCE_ALREADY_TRANSITIONED,"{""action_permission_granted"":false,""admit_014_outcome"":""passed"",""blocked_candidate_indexes"":[],""blocks_transition"":true,""bridge_io_used"":false,""call_site_decision_outcome"":""invalid"",""call_site_decision_reason"":""BULK_DOWNLOAD_ACTION_PERMISSION_TRANSITION_UNAUTHORIZED"",""candidate_combined_outcomes"":[""passed""],""candidate_count"":1,""download_action_invoked"":false,""failing_candidate_indexes"":[],""invalid_candidate_indexes"":[],""outcome"":""invalid"",""passed"":false,""reason"":""ACTION_PERMISSION_BRIDGE_SOURCE_ALREADY_TRANSITIONED"",""schema_version"":""covapie_bulk_download_stage_orchestration_action_permission_bridge_decision_v1"",""source_lineage_verified"":false,""source_scope_id"":""download_execution_permission"",""transition_eligible"":false}","{""action_permission_granted"":false,""admit_014_outcome"":""passed"",""blocked_candidate_indexes"":[],""blocks_transition"":true,""bridge_io_used"":false,""call_site_decision_outcome"":""invalid"",""call_site_decision_reason"":""BULK_DOWNLOAD_ACTION_PERMISSION_TRANSITION_UNAUTHORIZED"",""candidate_combined_outcomes"":[""passed""],""candidate_count"":1,""download_action_invoked"":false,""failing_candidate_indexes"":[],""invalid_candidate_indexes"":[],""outcome"":""invalid"",""passed"":false,""reason"":""ACTION_PERMISSION_BRIDGE_SOURCE_ALREADY_TRANSITIONED"",""schema_version"":""covapie_bulk_download_stage_orchestration_action_permission_bridge_decision_v1"",""source_lineage_verified"":false,""source_scope_id"":""download_execution_permission"",""transition_eligible"":false}",true
lineage,current blocked exact projection,LINEAGE_CURRENT_VALID,actual current blocked source pair,blocked,ACTION_PERMISSION_BRIDGE_ADMIT_014_NOT_PASSED,blocked,ACTION_PERMISSION_BRIDGE_ADMIT_014_NOT_PASSED,"{""action_permission_granted"":false,""admit_014_outcome"":""blocked"",""blocked_candidate_indexes"":[0],""blocks_transition"":true,""bridge_io_used"":false,""call_site_decision_outcome"":""blocked"",""call_site_decision_reason"":""BULK_DOWNLOAD_CANDIDATE_VERDICT_BLOCKED"",""candidate_combined_outcomes"":[""blocked""],""candidate_count"":1,""download_action_invoked"":false,""failing_candidate_indexes"":[0],""invalid_candidate_indexes"":[],""outcome"":""blocked"",""passed"":false,""reason"":""ACTION_PERMISSION_BRIDGE_ADMIT_014_NOT_PASSED"",""schema_version"":""covapie_bulk_download_stage_orchestration_action_permission_bridge_decision_v1"",""source_lineage_verified"":true,""source_scope_id"":""download_execution_permission"",""transition_eligible"":false}","{""action_permission_granted"":false,""admit_014_outcome"":""blocked"",""blocked_candidate_indexes"":[0],""blocks_transition"":true,""bridge_io_used"":false,""call_site_decision_outcome"":""blocked"",""call_site_decision_reason"":""BULK_DOWNLOAD_CANDIDATE_VERDICT_BLOCKED"",""candidate_combined_outcomes"":[""blocked""],""candidate_count"":1,""download_action_invoked"":false,""failing_candidate_indexes"":[0],""invalid_candidate_indexes"":[],""outcome"":""blocked"",""passed"":false,""reason"":""ACTION_PERMISSION_BRIDGE_ADMIT_014_NOT_PASSED"",""schema_version"":""covapie_bulk_download_stage_orchestration_action_permission_bridge_decision_v1"",""source_lineage_verified"":true,""source_scope_id"":""download_execution_permission"",""transition_eligible"":false}",true
lineage,eligible exact projection,LINEAGE_ELIGIBLE_VALID,actual future eligible source pair,eligible,ACTION_PERMISSION_BRIDGE_TRANSITION_ELIGIBLE,eligible,ACTION_PERMISSION_BRIDGE_TRANSITION_ELIGIBLE,"{""action_permission_granted"":false,""admit_014_outcome"":""passed"",""blocked_candidate_indexes"":[],""blocks_transition"":false,""bridge_io_used"":false,""call_site_decision_outcome"":""blocked"",""call_site_decision_reason"":""BULK_DOWNLOAD_ACTION_PERMISSION_NOT_GRANTED"",""candidate_combined_outcomes"":[""passed""],""candidate_count"":1,""download_action_invoked"":false,""failing_candidate_indexes"":[],""invalid_candidate_indexes"":[],""outcome"":""eligible"",""passed"":true,""reason"":""ACTION_PERMISSION_BRIDGE_TRANSITION_ELIGIBLE"",""schema_version"":""covapie_bulk_download_stage_orchestration_action_permission_bridge_decision_v1"",""source_lineage_verified"":true,""source_scope_id"":""download_execution_permission"",""transition_eligible"":true}","{""action_permission_granted"":false,""admit_014_outcome"":""passed"",""blocked_candidate_indexes"":[],""blocks_transition"":false,""bridge_io_used"":false,""call_site_decision_outcome"":""blocked"",""call_site_decision_reason"":""BULK_DOWNLOAD_ACTION_PERMISSION_NOT_GRANTED"",""candidate_combined_outcomes"":[""passed""],""candidate_count"":1,""download_action_invoked"":false,""failing_candidate_indexes"":[],""invalid_candidate_indexes"":[],""outcome"":""eligible"",""passed"":true,""reason"":""ACTION_PERMISSION_BRIDGE_TRANSITION_ELIGIBLE"",""schema_version"":""covapie_bulk_download_stage_orchestration_action_permission_bridge_decision_v1"",""source_lineage_verified"":true,""source_scope_id"":""download_execution_permission"",""transition_eligible"":true}",true
lineage,wrong source projection rejected,LINEAGE_UNRELATED,unrelated partially similar valid decision,invalid,ACTION_PERMISSION_BRIDGE_SOURCE_LINEAGE_MISMATCH,invalid,ACTION_PERMISSION_BRIDGE_SOURCE_LINEAGE_MISMATCH,"{""action_permission_granted"":false,""admit_014_outcome"":""blocked"",""blocked_candidate_indexes"":[0],""blocks_transition"":true,""bridge_io_used"":false,""call_site_decision_outcome"":""invalid"",""call_site_decision_reason"":""BULK_DOWNLOAD_STAGE_SCOPE_INVALID"",""candidate_combined_outcomes"":[""blocked""],""candidate_count"":1,""download_action_invoked"":false,""failing_candidate_indexes"":[0],""invalid_candidate_indexes"":[],""outcome"":""invalid"",""passed"":false,""reason"":""ACTION_PERMISSION_BRIDGE_SOURCE_LINEAGE_MISMATCH"",""schema_version"":""covapie_bulk_download_stage_orchestration_action_permission_bridge_decision_v1"",""source_lineage_verified"":false,""source_scope_id"":""download_execution_permission"",""transition_eligible"":false}","{""action_permission_granted"":false,""admit_014_outcome"":""blocked"",""blocked_candidate_indexes"":[0],""blocks_transition"":true,""bridge_io_used"":false,""call_site_decision_outcome"":""invalid"",""call_site_decision_reason"":""BULK_DOWNLOAD_STAGE_SCOPE_INVALID"",""candidate_combined_outcomes"":[""blocked""],""candidate_count"":1,""download_action_invoked"":false,""failing_candidate_indexes"":[0],""invalid_candidate_indexes"":[],""outcome"":""invalid"",""passed"":false,""reason"":""ACTION_PERMISSION_BRIDGE_SOURCE_LINEAGE_MISMATCH"",""schema_version"":""covapie_bulk_download_stage_orchestration_action_permission_bridge_decision_v1"",""source_lineage_verified"":false,""source_scope_id"":""download_execution_permission"",""transition_eligible"":false}",true
candidate_diagnostics,invalid indexes,CANDIDATE_INVALID,actual invalid candidate with ADMIT_014 passed,invalid,ACTION_PERMISSION_BRIDGE_CANDIDATE_VERDICT_INVALID,invalid,ACTION_PERMISSION_BRIDGE_CANDIDATE_VERDICT_INVALID,"{""action_permission_granted"":false,""admit_014_outcome"":""passed"",""blocked_candidate_indexes"":[],""blocks_transition"":true,""bridge_io_used"":false,""call_site_decision_outcome"":""invalid"",""call_site_decision_reason"":""BULK_DOWNLOAD_CANDIDATE_VERDICT_INVALID"",""candidate_combined_outcomes"":[""invalid""],""candidate_count"":1,""download_action_invoked"":false,""failing_candidate_indexes"":[0],""invalid_candidate_indexes"":[0],""outcome"":""invalid"",""passed"":false,""reason"":""ACTION_PERMISSION_BRIDGE_CANDIDATE_VERDICT_INVALID"",""schema_version"":""covapie_bulk_download_stage_orchestration_action_permission_bridge_decision_v1"",""source_lineage_verified"":true,""source_scope_id"":""download_execution_permission"",""transition_eligible"":false}","{""action_permission_granted"":false,""admit_014_outcome"":""passed"",""blocked_candidate_indexes"":[],""blocks_transition"":true,""bridge_io_used"":false,""call_site_decision_outcome"":""invalid"",""call_site_decision_reason"":""BULK_DOWNLOAD_CANDIDATE_VERDICT_INVALID"",""candidate_combined_outcomes"":[""invalid""],""candidate_count"":1,""download_action_invoked"":false,""failing_candidate_indexes"":[0],""invalid_candidate_indexes"":[0],""outcome"":""invalid"",""passed"":false,""reason"":""ACTION_PERMISSION_BRIDGE_CANDIDATE_VERDICT_INVALID"",""schema_version"":""covapie_bulk_download_stage_orchestration_action_permission_bridge_decision_v1"",""source_lineage_verified"":true,""source_scope_id"":""download_execution_permission"",""transition_eligible"":false}",true
candidate_diagnostics,blocked/failing indexes,ADMIT_014_BLOCKED,actual current ADMIT_014 blocked,blocked,ACTION_PERMISSION_BRIDGE_ADMIT_014_NOT_PASSED,blocked,ACTION_PERMISSION_BRIDGE_ADMIT_014_NOT_PASSED,"{""action_permission_granted"":false,""admit_014_outcome"":""blocked"",""blocked_candidate_indexes"":[0],""blocks_transition"":true,""bridge_io_used"":false,""call_site_decision_outcome"":""blocked"",""call_site_decision_reason"":""BULK_DOWNLOAD_CANDIDATE_VERDICT_BLOCKED"",""candidate_combined_outcomes"":[""blocked""],""candidate_count"":1,""download_action_invoked"":false,""failing_candidate_indexes"":[0],""invalid_candidate_indexes"":[],""outcome"":""blocked"",""passed"":false,""reason"":""ACTION_PERMISSION_BRIDGE_ADMIT_014_NOT_PASSED"",""schema_version"":""covapie_bulk_download_stage_orchestration_action_permission_bridge_decision_v1"",""source_lineage_verified"":true,""source_scope_id"":""download_execution_permission"",""transition_eligible"":false}","{""action_permission_granted"":false,""admit_014_outcome"":""blocked"",""blocked_candidate_indexes"":[0],""blocks_transition"":true,""bridge_io_used"":false,""call_site_decision_outcome"":""blocked"",""call_site_decision_reason"":""BULK_DOWNLOAD_CANDIDATE_VERDICT_BLOCKED"",""candidate_combined_outcomes"":[""blocked""],""candidate_count"":1,""download_action_invoked"":false,""failing_candidate_indexes"":[0],""invalid_candidate_indexes"":[],""outcome"":""blocked"",""passed"":false,""reason"":""ACTION_PERMISSION_BRIDGE_ADMIT_014_NOT_PASSED"",""schema_version"":""covapie_bulk_download_stage_orchestration_action_permission_bridge_decision_v1"",""source_lineage_verified"":true,""source_scope_id"":""download_execution_permission"",""transition_eligible"":false}",true
authority,ADMIT_014 authority,ADMIT_014_BLOCKED,actual current ADMIT_014 blocked,blocked,ACTION_PERMISSION_BRIDGE_ADMIT_014_NOT_PASSED,blocked,ACTION_PERMISSION_BRIDGE_ADMIT_014_NOT_PASSED,"{""action_permission_granted"":false,""admit_014_outcome"":""blocked"",""blocked_candidate_indexes"":[0],""blocks_transition"":true,""bridge_io_used"":false,""call_site_decision_outcome"":""blocked"",""call_site_decision_reason"":""BULK_DOWNLOAD_CANDIDATE_VERDICT_BLOCKED"",""candidate_combined_outcomes"":[""blocked""],""candidate_count"":1,""download_action_invoked"":false,""failing_candidate_indexes"":[0],""invalid_candidate_indexes"":[],""outcome"":""blocked"",""passed"":false,""reason"":""ACTION_PERMISSION_BRIDGE_ADMIT_014_NOT_PASSED"",""schema_version"":""covapie_bulk_download_stage_orchestration_action_permission_bridge_decision_v1"",""source_lineage_verified"":true,""source_scope_id"":""download_execution_permission"",""transition_eligible"":false}","{""action_permission_granted"":false,""admit_014_outcome"":""blocked"",""blocked_candidate_indexes"":[0],""blocks_transition"":true,""bridge_io_used"":false,""call_site_decision_outcome"":""blocked"",""call_site_decision_reason"":""BULK_DOWNLOAD_CANDIDATE_VERDICT_BLOCKED"",""candidate_combined_outcomes"":[""blocked""],""candidate_count"":1,""download_action_invoked"":false,""failing_candidate_indexes"":[0],""invalid_candidate_indexes"":[],""outcome"":""blocked"",""passed"":false,""reason"":""ACTION_PERMISSION_BRIDGE_ADMIT_014_NOT_PASSED"",""schema_version"":""covapie_bulk_download_stage_orchestration_action_permission_bridge_decision_v1"",""source_lineage_verified"":true,""source_scope_id"":""download_execution_permission"",""transition_eligible"":false}",true
candidate_blocker,other candidate blocker,OTHER_CANDIDATE_BLOCKED,actual ADMIT_001 blocked with ADMIT_014 passed,blocked,ACTION_PERMISSION_BRIDGE_CANDIDATE_VERDICT_BLOCKED,blocked,ACTION_PERMISSION_BRIDGE_CANDIDATE_VERDICT_BLOCKED,"{""action_permission_granted"":false,""admit_014_outcome"":""passed"",""blocked_candidate_indexes"":[0],""blocks_transition"":true,""bridge_io_used"":false,""call_site_decision_outcome"":""blocked"",""call_site_decision_reason"":""BULK_DOWNLOAD_CANDIDATE_VERDICT_BLOCKED"",""candidate_combined_outcomes"":[""blocked""],""candidate_count"":1,""download_action_invoked"":false,""failing_candidate_indexes"":[0],""invalid_candidate_indexes"":[],""outcome"":""blocked"",""passed"":false,""reason"":""ACTION_PERMISSION_BRIDGE_CANDIDATE_VERDICT_BLOCKED"",""schema_version"":""covapie_bulk_download_stage_orchestration_action_permission_bridge_decision_v1"",""source_lineage_verified"":true,""source_scope_id"":""download_execution_permission"",""transition_eligible"":false}","{""action_permission_granted"":false,""admit_014_outcome"":""passed"",""blocked_candidate_indexes"":[0],""blocks_transition"":true,""bridge_io_used"":false,""call_site_decision_outcome"":""blocked"",""call_site_decision_reason"":""BULK_DOWNLOAD_CANDIDATE_VERDICT_BLOCKED"",""candidate_combined_outcomes"":[""blocked""],""candidate_count"":1,""download_action_invoked"":false,""failing_candidate_indexes"":[0],""invalid_candidate_indexes"":[],""outcome"":""blocked"",""passed"":false,""reason"":""ACTION_PERMISSION_BRIDGE_CANDIDATE_VERDICT_BLOCKED"",""schema_version"":""covapie_bulk_download_stage_orchestration_action_permission_bridge_decision_v1"",""source_lineage_verified"":true,""source_scope_id"":""download_execution_permission"",""transition_eligible"":false}",true
permission_pending,all passed pending decision,FULLY_ELIGIBLE,actual all-passed permission-pending pair,eligible,ACTION_PERMISSION_BRIDGE_TRANSITION_ELIGIBLE,eligible,ACTION_PERMISSION_BRIDGE_TRANSITION_ELIGIBLE,"{""action_permission_granted"":false,""admit_014_outcome"":""passed"",""blocked_candidate_indexes"":[],""blocks_transition"":false,""bridge_io_used"":false,""call_site_decision_outcome"":""blocked"",""call_site_decision_reason"":""BULK_DOWNLOAD_ACTION_PERMISSION_NOT_GRANTED"",""candidate_combined_outcomes"":[""passed""],""candidate_count"":1,""download_action_invoked"":false,""failing_candidate_indexes"":[],""invalid_candidate_indexes"":[],""outcome"":""eligible"",""passed"":true,""reason"":""ACTION_PERMISSION_BRIDGE_TRANSITION_ELIGIBLE"",""schema_version"":""covapie_bulk_download_stage_orchestration_action_permission_bridge_decision_v1"",""source_lineage_verified"":true,""source_scope_id"":""download_execution_permission"",""transition_eligible"":true}","{""action_permission_granted"":false,""admit_014_outcome"":""passed"",""blocked_candidate_indexes"":[],""blocks_transition"":false,""bridge_io_used"":false,""call_site_decision_outcome"":""blocked"",""call_site_decision_reason"":""BULK_DOWNLOAD_ACTION_PERMISSION_NOT_GRANTED"",""candidate_combined_outcomes"":[""passed""],""candidate_count"":1,""download_action_invoked"":false,""failing_candidate_indexes"":[],""invalid_candidate_indexes"":[],""outcome"":""eligible"",""passed"":true,""reason"":""ACTION_PERMISSION_BRIDGE_TRANSITION_ELIGIBLE"",""schema_version"":""covapie_bulk_download_stage_orchestration_action_permission_bridge_decision_v1"",""source_lineage_verified"":true,""source_scope_id"":""download_execution_permission"",""transition_eligible"":true}",true
eligible_transition,eligible but permission false,FULLY_ELIGIBLE,actual all-passed permission-pending pair,eligible,ACTION_PERMISSION_BRIDGE_TRANSITION_ELIGIBLE,eligible,ACTION_PERMISSION_BRIDGE_TRANSITION_ELIGIBLE,"{""action_permission_granted"":false,""admit_014_outcome"":""passed"",""blocked_candidate_indexes"":[],""blocks_transition"":false,""bridge_io_used"":false,""call_site_decision_outcome"":""blocked"",""call_site_decision_reason"":""BULK_DOWNLOAD_ACTION_PERMISSION_NOT_GRANTED"",""candidate_combined_outcomes"":[""passed""],""candidate_count"":1,""download_action_invoked"":false,""failing_candidate_indexes"":[],""invalid_candidate_indexes"":[],""outcome"":""eligible"",""passed"":true,""reason"":""ACTION_PERMISSION_BRIDGE_TRANSITION_ELIGIBLE"",""schema_version"":""covapie_bulk_download_stage_orchestration_action_permission_bridge_decision_v1"",""source_lineage_verified"":true,""source_scope_id"":""download_execution_permission"",""transition_eligible"":true}","{""action_permission_granted"":false,""admit_014_outcome"":""passed"",""blocked_candidate_indexes"":[],""blocks_transition"":false,""bridge_io_used"":false,""call_site_decision_outcome"":""blocked"",""call_site_decision_reason"":""BULK_DOWNLOAD_ACTION_PERMISSION_NOT_GRANTED"",""candidate_combined_outcomes"":[""passed""],""candidate_count"":1,""download_action_invoked"":false,""failing_candidate_indexes"":[],""invalid_candidate_indexes"":[],""outcome"":""eligible"",""passed"":true,""reason"":""ACTION_PERMISSION_BRIDGE_TRANSITION_ELIGIBLE"",""schema_version"":""covapie_bulk_download_stage_orchestration_action_permission_bridge_decision_v1"",""source_lineage_verified"":true,""source_scope_id"":""download_execution_permission"",""transition_eligible"":true}",true
zero_action,download action remains false,FULLY_ELIGIBLE,actual all-passed permission-pending pair,eligible,ACTION_PERMISSION_BRIDGE_TRANSITION_ELIGIBLE,eligible,ACTION_PERMISSION_BRIDGE_TRANSITION_ELIGIBLE,"{""action_permission_granted"":false,""admit_014_outcome"":""passed"",""blocked_candidate_indexes"":[],""blocks_transition"":false,""bridge_io_used"":false,""call_site_decision_outcome"":""blocked"",""call_site_decision_reason"":""BULK_DOWNLOAD_ACTION_PERMISSION_NOT_GRANTED"",""candidate_combined_outcomes"":[""passed""],""candidate_count"":1,""download_action_invoked"":false,""failing_candidate_indexes"":[],""invalid_candidate_indexes"":[],""outcome"":""eligible"",""passed"":true,""reason"":""ACTION_PERMISSION_BRIDGE_TRANSITION_ELIGIBLE"",""schema_version"":""covapie_bulk_download_stage_orchestration_action_permission_bridge_decision_v1"",""source_lineage_verified"":true,""source_scope_id"":""download_execution_permission"",""transition_eligible"":true}","{""action_permission_granted"":false,""admit_014_outcome"":""passed"",""blocked_candidate_indexes"":[],""blocks_transition"":false,""bridge_io_used"":false,""call_site_decision_outcome"":""blocked"",""call_site_decision_reason"":""BULK_DOWNLOAD_ACTION_PERMISSION_NOT_GRANTED"",""candidate_combined_outcomes"":[""passed""],""candidate_count"":1,""download_action_invoked"":false,""failing_candidate_indexes"":[],""invalid_candidate_indexes"":[],""outcome"":""eligible"",""passed"":true,""reason"":""ACTION_PERMISSION_BRIDGE_TRANSITION_ELIGIBLE"",""schema_version"":""covapie_bulk_download_stage_orchestration_action_permission_bridge_decision_v1"",""source_lineage_verified"":true,""source_scope_id"":""download_execution_permission"",""transition_eligible"":true}",true
zero_io,bridge I/O remains false,FULLY_ELIGIBLE,actual all-passed permission-pending pair,eligible,ACTION_PERMISSION_BRIDGE_TRANSITION_ELIGIBLE,eligible,ACTION_PERMISSION_BRIDGE_TRANSITION_ELIGIBLE,"{""action_permission_granted"":false,""admit_014_outcome"":""passed"",""blocked_candidate_indexes"":[],""blocks_transition"":false,""bridge_io_used"":false,""call_site_decision_outcome"":""blocked"",""call_site_decision_reason"":""BULK_DOWNLOAD_ACTION_PERMISSION_NOT_GRANTED"",""candidate_combined_outcomes"":[""passed""],""candidate_count"":1,""download_action_invoked"":false,""failing_candidate_indexes"":[],""invalid_candidate_indexes"":[],""outcome"":""eligible"",""passed"":true,""reason"":""ACTION_PERMISSION_BRIDGE_TRANSITION_ELIGIBLE"",""schema_version"":""covapie_bulk_download_stage_orchestration_action_permission_bridge_decision_v1"",""source_lineage_verified"":true,""source_scope_id"":""download_execution_permission"",""transition_eligible"":true}","{""action_permission_granted"":false,""admit_014_outcome"":""passed"",""blocked_candidate_indexes"":[],""blocks_transition"":false,""bridge_io_used"":false,""call_site_decision_outcome"":""blocked"",""call_site_decision_reason"":""BULK_DOWNLOAD_ACTION_PERMISSION_NOT_GRANTED"",""candidate_combined_outcomes"":[""passed""],""candidate_count"":1,""download_action_invoked"":false,""failing_candidate_indexes"":[],""invalid_candidate_indexes"":[],""outcome"":""eligible"",""passed"":true,""reason"":""ACTION_PERMISSION_BRIDGE_TRANSITION_ELIGIBLE"",""schema_version"":""covapie_bulk_download_stage_orchestration_action_permission_bridge_decision_v1"",""source_lineage_verified"":true,""source_scope_id"":""download_execution_permission"",""transition_eligible"":true}",true
