case_id,case_group,behavior,expected_dispatch_code,expected_reason,source_exact10_json,oracle_exact10_json,unified_exact13_json,formal_call_count,oracle_call_count,case_passed
HIST_011,historical_observed,exact10_to_exact13,,,"{""admission_rule_id"":""ADMIT_011"",""outcome"":""passed"",""passed"":true,""blocks_candidate"":false,""reason"":"""",""canonical_raw_target_relative_path"":""data/raw/covalent_sources/covpdb/independent_group_expansion_batch_000001/1ayu.cif"",""validated_candidate_fields"":[[""raw_target_relative_path"",""data/raw/covalent_sources/covpdb/independent_group_expansion_batch_000001/1ayu.cif""]],""consumed_candidate_fields"":[""raw_target_relative_path""],""consumed_context_items"":[""raw_target_relative_path_contract"",""existing_raw_target_relative_paths""],""evaluator_io_used"":false}","{""admission_rule_id"":""ADMIT_011"",""outcome"":""passed"",""passed"":true,""blocks_candidate"":false,""reason"":"""",""canonical_raw_target_relative_path"":""data/raw/covalent_sources/covpdb/independent_group_expansion_batch_000001/1ayu.cif"",""validated_candidate_fields"":[[""raw_target_relative_path"",""data/raw/covalent_sources/covpdb/independent_group_expansion_batch_000001/1ayu.cif""]],""consumed_candidate_fields"":[""raw_target_relative_path""],""consumed_context_items"":[""raw_target_relative_path_contract"",""existing_raw_target_relative_paths""],""evaluator_io_used"":false}","{""schema_version"":""covapie_unified_admission_rule_evaluation_v1"",""admission_rule_id"":""ADMIT_011"",""admission_rule_name"":""raw_overwrite_forbidden"",""outcome"":""passed"",""passed"":true,""blocks_candidate"":false,""reason"":"""",""normalized_values"":[[""raw_target_relative_path"",""data/raw/covalent_sources/covpdb/independent_group_expansion_batch_000001/1ayu.cif""]],""validated_candidate_fields"":[[""raw_target_relative_path"",""data/raw/covalent_sources/covpdb/independent_group_expansion_batch_000001/1ayu.cif""]],""consumed_candidate_fields"":[""raw_target_relative_path""],""consumed_context_items"":[""raw_target_relative_path_contract"",""existing_raw_target_relative_paths""],""evaluator_io_used"":false,""adapter_id"":""covapie_admit_011_unified_adapter_v1""}",1,1,true
HIST_012,historical_observed,exact10_to_exact13,,,"{""admission_rule_id"":""ADMIT_011"",""outcome"":""passed"",""passed"":true,""blocks_candidate"":false,""reason"":"""",""canonical_raw_target_relative_path"":""data/raw/covalent_sources/covpdb/independent_group_expansion_batch_000001/1ayv.cif"",""validated_candidate_fields"":[[""raw_target_relative_path"",""data/raw/covalent_sources/covpdb/independent_group_expansion_batch_000001/1ayv.cif""]],""consumed_candidate_fields"":[""raw_target_relative_path""],""consumed_context_items"":[""raw_target_relative_path_contract"",""existing_raw_target_relative_paths""],""evaluator_io_used"":false}","{""admission_rule_id"":""ADMIT_011"",""outcome"":""passed"",""passed"":true,""blocks_candidate"":false,""reason"":"""",""canonical_raw_target_relative_path"":""data/raw/covalent_sources/covpdb/independent_group_expansion_batch_000001/1ayv.cif"",""validated_candidate_fields"":[[""raw_target_relative_path"",""data/raw/covalent_sources/covpdb/independent_group_expansion_batch_000001/1ayv.cif""]],""consumed_candidate_fields"":[""raw_target_relative_path""],""consumed_context_items"":[""raw_target_relative_path_contract"",""existing_raw_target_relative_paths""],""evaluator_io_used"":false}","{""schema_version"":""covapie_unified_admission_rule_evaluation_v1"",""admission_rule_id"":""ADMIT_011"",""admission_rule_name"":""raw_overwrite_forbidden"",""outcome"":""passed"",""passed"":true,""blocks_candidate"":false,""reason"":"""",""normalized_values"":[[""raw_target_relative_path"",""data/raw/covalent_sources/covpdb/independent_group_expansion_batch_000001/1ayv.cif""]],""validated_candidate_fields"":[[""raw_target_relative_path"",""data/raw/covalent_sources/covpdb/independent_group_expansion_batch_000001/1ayv.cif""]],""consumed_candidate_fields"":[""raw_target_relative_path""],""consumed_context_items"":[""raw_target_relative_path_contract"",""existing_raw_target_relative_paths""],""evaluator_io_used"":false,""adapter_id"":""covapie_admit_011_unified_adapter_v1""}",1,1,true
HIST_013,historical_observed,exact10_to_exact13,,,"{""admission_rule_id"":""ADMIT_011"",""outcome"":""passed"",""passed"":true,""blocks_candidate"":false,""reason"":"""",""canonical_raw_target_relative_path"":""data/raw/covalent_sources/covpdb/independent_group_expansion_batch_000001/1ayw.cif"",""validated_candidate_fields"":[[""raw_target_relative_path"",""data/raw/covalent_sources/covpdb/independent_group_expansion_batch_000001/1ayw.cif""]],""consumed_candidate_fields"":[""raw_target_relative_path""],""consumed_context_items"":[""raw_target_relative_path_contract"",""existing_raw_target_relative_paths""],""evaluator_io_used"":false}","{""admission_rule_id"":""ADMIT_011"",""outcome"":""passed"",""passed"":true,""blocks_candidate"":false,""reason"":"""",""canonical_raw_target_relative_path"":""data/raw/covalent_sources/covpdb/independent_group_expansion_batch_000001/1ayw.cif"",""validated_candidate_fields"":[[""raw_target_relative_path"",""data/raw/covalent_sources/covpdb/independent_group_expansion_batch_000001/1ayw.cif""]],""consumed_candidate_fields"":[""raw_target_relative_path""],""consumed_context_items"":[""raw_target_relative_path_contract"",""existing_raw_target_relative_paths""],""evaluator_io_used"":false}","{""schema_version"":""covapie_unified_admission_rule_evaluation_v1"",""admission_rule_id"":""ADMIT_011"",""admission_rule_name"":""raw_overwrite_forbidden"",""outcome"":""passed"",""passed"":true,""blocks_candidate"":false,""reason"":"""",""normalized_values"":[[""raw_target_relative_path"",""data/raw/covalent_sources/covpdb/independent_group_expansion_batch_000001/1ayw.cif""]],""validated_candidate_fields"":[[""raw_target_relative_path"",""data/raw/covalent_sources/covpdb/independent_group_expansion_batch_000001/1ayw.cif""]],""consumed_candidate_fields"":[""raw_target_relative_path""],""consumed_context_items"":[""raw_target_relative_path_contract"",""existing_raw_target_relative_paths""],""evaluator_io_used"":false,""adapter_id"":""covapie_admit_011_unified_adapter_v1""}",1,1,true
HIST_014,historical_observed,exact10_to_exact13,,,"{""admission_rule_id"":""ADMIT_011"",""outcome"":""passed"",""passed"":true,""blocks_candidate"":false,""reason"":"""",""canonical_raw_target_relative_path"":""data/raw/covalent_sources/covpdb/independent_group_expansion_batch_000001/1b02.cif"",""validated_candidate_fields"":[[""raw_target_relative_path"",""data/raw/covalent_sources/covpdb/independent_group_expansion_batch_000001/1b02.cif""]],""consumed_candidate_fields"":[""raw_target_relative_path""],""consumed_context_items"":[""raw_target_relative_path_contract"",""existing_raw_target_relative_paths""],""evaluator_io_used"":false}","{""admission_rule_id"":""ADMIT_011"",""outcome"":""passed"",""passed"":true,""blocks_candidate"":false,""reason"":"""",""canonical_raw_target_relative_path"":""data/raw/covalent_sources/covpdb/independent_group_expansion_batch_000001/1b02.cif"",""validated_candidate_fields"":[[""raw_target_relative_path"",""data/raw/covalent_sources/covpdb/independent_group_expansion_batch_000001/1b02.cif""]],""consumed_candidate_fields"":[""raw_target_relative_path""],""consumed_context_items"":[""raw_target_relative_path_contract"",""existing_raw_target_relative_paths""],""evaluator_io_used"":false}","{""schema_version"":""covapie_unified_admission_rule_evaluation_v1"",""admission_rule_id"":""ADMIT_011"",""admission_rule_name"":""raw_overwrite_forbidden"",""outcome"":""passed"",""passed"":true,""blocks_candidate"":false,""reason"":"""",""normalized_values"":[[""raw_target_relative_path"",""data/raw/covalent_sources/covpdb/independent_group_expansion_batch_000001/1b02.cif""]],""validated_candidate_fields"":[[""raw_target_relative_path"",""data/raw/covalent_sources/covpdb/independent_group_expansion_batch_000001/1b02.cif""]],""consumed_candidate_fields"":[""raw_target_relative_path""],""consumed_context_items"":[""raw_target_relative_path_contract"",""existing_raw_target_relative_paths""],""evaluator_io_used"":false,""adapter_id"":""covapie_admit_011_unified_adapter_v1""}",1,1,true
HIST_015,historical_observed,exact10_to_exact13,,,"{""admission_rule_id"":""ADMIT_011"",""outcome"":""passed"",""passed"":true,""blocks_candidate"":false,""reason"":"""",""canonical_raw_target_relative_path"":""data/raw/covalent_sources/covpdb/future_struct_conn_crosscheck_raw_v0/6bv6.cif"",""validated_candidate_fields"":[[""raw_target_relative_path"",""data/raw/covalent_sources/covpdb/future_struct_conn_crosscheck_raw_v0/6bv6.cif""]],""consumed_candidate_fields"":[""raw_target_relative_path""],""consumed_context_items"":[""raw_target_relative_path_contract"",""existing_raw_target_relative_paths""],""evaluator_io_used"":false}","{""admission_rule_id"":""ADMIT_011"",""outcome"":""passed"",""passed"":true,""blocks_candidate"":false,""reason"":"""",""canonical_raw_target_relative_path"":""data/raw/covalent_sources/covpdb/future_struct_conn_crosscheck_raw_v0/6bv6.cif"",""validated_candidate_fields"":[[""raw_target_relative_path"",""data/raw/covalent_sources/covpdb/future_struct_conn_crosscheck_raw_v0/6bv6.cif""]],""consumed_candidate_fields"":[""raw_target_relative_path""],""consumed_context_items"":[""raw_target_relative_path_contract"",""existing_raw_target_relative_paths""],""evaluator_io_used"":false}","{""schema_version"":""covapie_unified_admission_rule_evaluation_v1"",""admission_rule_id"":""ADMIT_011"",""admission_rule_name"":""raw_overwrite_forbidden"",""outcome"":""passed"",""passed"":true,""blocks_candidate"":false,""reason"":"""",""normalized_values"":[[""raw_target_relative_path"",""data/raw/covalent_sources/covpdb/future_struct_conn_crosscheck_raw_v0/6bv6.cif""]],""validated_candidate_fields"":[[""raw_target_relative_path"",""data/raw/covalent_sources/covpdb/future_struct_conn_crosscheck_raw_v0/6bv6.cif""]],""consumed_candidate_fields"":[""raw_target_relative_path""],""consumed_context_items"":[""raw_target_relative_path_contract"",""existing_raw_target_relative_paths""],""evaluator_io_used"":false,""adapter_id"":""covapie_admit_011_unified_adapter_v1""}",1,1,true
HIST_016,historical_observed,exact10_to_exact13,,,"{""admission_rule_id"":""ADMIT_011"",""outcome"":""passed"",""passed"":true,""blocks_candidate"":false,""reason"":"""",""canonical_raw_target_relative_path"":""data/raw/covalent_sources/covpdb/future_struct_conn_crosscheck_raw_v0/6bv8.cif"",""validated_candidate_fields"":[[""raw_target_relative_path"",""data/raw/covalent_sources/covpdb/future_struct_conn_crosscheck_raw_v0/6bv8.cif""]],""consumed_candidate_fields"":[""raw_target_relative_path""],""consumed_context_items"":[""raw_target_relative_path_contract"",""existing_raw_target_relative_paths""],""evaluator_io_used"":false}","{""admission_rule_id"":""ADMIT_011"",""outcome"":""passed"",""passed"":true,""blocks_candidate"":false,""reason"":"""",""canonical_raw_target_relative_path"":""data/raw/covalent_sources/covpdb/future_struct_conn_crosscheck_raw_v0/6bv8.cif"",""validated_candidate_fields"":[[""raw_target_relative_path"",""data/raw/covalent_sources/covpdb/future_struct_conn_crosscheck_raw_v0/6bv8.cif""]],""consumed_candidate_fields"":[""raw_target_relative_path""],""consumed_context_items"":[""raw_target_relative_path_contract"",""existing_raw_target_relative_paths""],""evaluator_io_used"":false}","{""schema_version"":""covapie_unified_admission_rule_evaluation_v1"",""admission_rule_id"":""ADMIT_011"",""admission_rule_name"":""raw_overwrite_forbidden"",""outcome"":""passed"",""passed"":true,""blocks_candidate"":false,""reason"":"""",""normalized_values"":[[""raw_target_relative_path"",""data/raw/covalent_sources/covpdb/future_struct_conn_crosscheck_raw_v0/6bv8.cif""]],""validated_candidate_fields"":[[""raw_target_relative_path"",""data/raw/covalent_sources/covpdb/future_struct_conn_crosscheck_raw_v0/6bv8.cif""]],""consumed_candidate_fields"":[""raw_target_relative_path""],""consumed_context_items"":[""raw_target_relative_path_contract"",""existing_raw_target_relative_paths""],""evaluator_io_used"":false,""adapter_id"":""covapie_admit_011_unified_adapter_v1""}",1,1,true
HIST_017,historical_observed,exact10_to_exact13,,,"{""admission_rule_id"":""ADMIT_011"",""outcome"":""passed"",""passed"":true,""blocks_candidate"":false,""reason"":"""",""canonical_raw_target_relative_path"":""data/raw/covalent_sources/covpdb/future_struct_conn_crosscheck_raw_v0/6bv5.cif"",""validated_candidate_fields"":[[""raw_target_relative_path"",""data/raw/covalent_sources/covpdb/future_struct_conn_crosscheck_raw_v0/6bv5.cif""]],""consumed_candidate_fields"":[""raw_target_relative_path""],""consumed_context_items"":[""raw_target_relative_path_contract"",""existing_raw_target_relative_paths""],""evaluator_io_used"":false}","{""admission_rule_id"":""ADMIT_011"",""outcome"":""passed"",""passed"":true,""blocks_candidate"":false,""reason"":"""",""canonical_raw_target_relative_path"":""data/raw/covalent_sources/covpdb/future_struct_conn_crosscheck_raw_v0/6bv5.cif"",""validated_candidate_fields"":[[""raw_target_relative_path"",""data/raw/covalent_sources/covpdb/future_struct_conn_crosscheck_raw_v0/6bv5.cif""]],""consumed_candidate_fields"":[""raw_target_relative_path""],""consumed_context_items"":[""raw_target_relative_path_contract"",""existing_raw_target_relative_paths""],""evaluator_io_used"":false}","{""schema_version"":""covapie_unified_admission_rule_evaluation_v1"",""admission_rule_id"":""ADMIT_011"",""admission_rule_name"":""raw_overwrite_forbidden"",""outcome"":""passed"",""passed"":true,""blocks_candidate"":false,""reason"":"""",""normalized_values"":[[""raw_target_relative_path"",""data/raw/covalent_sources/covpdb/future_struct_conn_crosscheck_raw_v0/6bv5.cif""]],""validated_candidate_fields"":[[""raw_target_relative_path"",""data/raw/covalent_sources/covpdb/future_struct_conn_crosscheck_raw_v0/6bv5.cif""]],""consumed_candidate_fields"":[""raw_target_relative_path""],""consumed_context_items"":[""raw_target_relative_path_contract"",""existing_raw_target_relative_paths""],""evaluator_io_used"":false,""adapter_id"":""covapie_admit_011_unified_adapter_v1""}",1,1,true
HIST_018,historical_observed,exact10_to_exact13,,,"{""admission_rule_id"":""ADMIT_011"",""outcome"":""passed"",""passed"":true,""blocks_candidate"":false,""reason"":"""",""canonical_raw_target_relative_path"":""data/raw/covalent_sources/covpdb/independent_group_expansion_batch_000001/1aec.cif"",""validated_candidate_fields"":[[""raw_target_relative_path"",""data/raw/covalent_sources/covpdb/independent_group_expansion_batch_000001/1aec.cif""]],""consumed_candidate_fields"":[""raw_target_relative_path""],""consumed_context_items"":[""raw_target_relative_path_contract"",""existing_raw_target_relative_paths""],""evaluator_io_used"":false}","{""admission_rule_id"":""ADMIT_011"",""outcome"":""passed"",""passed"":true,""blocks_candidate"":false,""reason"":"""",""canonical_raw_target_relative_path"":""data/raw/covalent_sources/covpdb/independent_group_expansion_batch_000001/1aec.cif"",""validated_candidate_fields"":[[""raw_target_relative_path"",""data/raw/covalent_sources/covpdb/independent_group_expansion_batch_000001/1aec.cif""]],""consumed_candidate_fields"":[""raw_target_relative_path""],""consumed_context_items"":[""raw_target_relative_path_contract"",""existing_raw_target_relative_paths""],""evaluator_io_used"":false}","{""schema_version"":""covapie_unified_admission_rule_evaluation_v1"",""admission_rule_id"":""ADMIT_011"",""admission_rule_name"":""raw_overwrite_forbidden"",""outcome"":""passed"",""passed"":true,""blocks_candidate"":false,""reason"":"""",""normalized_values"":[[""raw_target_relative_path"",""data/raw/covalent_sources/covpdb/independent_group_expansion_batch_000001/1aec.cif""]],""validated_candidate_fields"":[[""raw_target_relative_path"",""data/raw/covalent_sources/covpdb/independent_group_expansion_batch_000001/1aec.cif""]],""consumed_candidate_fields"":[""raw_target_relative_path""],""consumed_context_items"":[""raw_target_relative_path_contract"",""existing_raw_target_relative_paths""],""evaluator_io_used"":false,""adapter_id"":""covapie_admit_011_unified_adapter_v1""}",1,1,true
HIST_019,historical_observed,exact10_to_exact13,,,"{""admission_rule_id"":""ADMIT_011"",""outcome"":""passed"",""passed"":true,""blocks_candidate"":false,""reason"":"""",""canonical_raw_target_relative_path"":""data/raw/covalent_sources/covpdb/independent_group_expansion_batch_000001/1aim.cif"",""validated_candidate_fields"":[[""raw_target_relative_path"",""data/raw/covalent_sources/covpdb/independent_group_expansion_batch_000001/1aim.cif""]],""consumed_candidate_fields"":[""raw_target_relative_path""],""consumed_context_items"":[""raw_target_relative_path_contract"",""existing_raw_target_relative_paths""],""evaluator_io_used"":false}","{""admission_rule_id"":""ADMIT_011"",""outcome"":""passed"",""passed"":true,""blocks_candidate"":false,""reason"":"""",""canonical_raw_target_relative_path"":""data/raw/covalent_sources/covpdb/independent_group_expansion_batch_000001/1aim.cif"",""validated_candidate_fields"":[[""raw_target_relative_path"",""data/raw/covalent_sources/covpdb/independent_group_expansion_batch_000001/1aim.cif""]],""consumed_candidate_fields"":[""raw_target_relative_path""],""consumed_context_items"":[""raw_target_relative_path_contract"",""existing_raw_target_relative_paths""],""evaluator_io_used"":false}","{""schema_version"":""covapie_unified_admission_rule_evaluation_v1"",""admission_rule_id"":""ADMIT_011"",""admission_rule_name"":""raw_overwrite_forbidden"",""outcome"":""passed"",""passed"":true,""blocks_candidate"":false,""reason"":"""",""normalized_values"":[[""raw_target_relative_path"",""data/raw/covalent_sources/covpdb/independent_group_expansion_batch_000001/1aim.cif""]],""validated_candidate_fields"":[[""raw_target_relative_path"",""data/raw/covalent_sources/covpdb/independent_group_expansion_batch_000001/1aim.cif""]],""consumed_candidate_fields"":[""raw_target_relative_path""],""consumed_context_items"":[""raw_target_relative_path_contract"",""existing_raw_target_relative_paths""],""evaluator_io_used"":false,""adapter_id"":""covapie_admit_011_unified_adapter_v1""}",1,1,true
HIST_020,historical_observed,exact10_to_exact13,,,"{""admission_rule_id"":""ADMIT_011"",""outcome"":""passed"",""passed"":true,""blocks_candidate"":false,""reason"":"""",""canonical_raw_target_relative_path"":""data/raw/covalent_sources/covpdb/independent_group_expansion_batch_000001/1au3.cif"",""validated_candidate_fields"":[[""raw_target_relative_path"",""data/raw/covalent_sources/covpdb/independent_group_expansion_batch_000001/1au3.cif""]],""consumed_candidate_fields"":[""raw_target_relative_path""],""consumed_context_items"":[""raw_target_relative_path_contract"",""existing_raw_target_relative_paths""],""evaluator_io_used"":false}","{""admission_rule_id"":""ADMIT_011"",""outcome"":""passed"",""passed"":true,""blocks_candidate"":false,""reason"":"""",""canonical_raw_target_relative_path"":""data/raw/covalent_sources/covpdb/independent_group_expansion_batch_000001/1au3.cif"",""validated_candidate_fields"":[[""raw_target_relative_path"",""data/raw/covalent_sources/covpdb/independent_group_expansion_batch_000001/1au3.cif""]],""consumed_candidate_fields"":[""raw_target_relative_path""],""consumed_context_items"":[""raw_target_relative_path_contract"",""existing_raw_target_relative_paths""],""evaluator_io_used"":false}","{""schema_version"":""covapie_unified_admission_rule_evaluation_v1"",""admission_rule_id"":""ADMIT_011"",""admission_rule_name"":""raw_overwrite_forbidden"",""outcome"":""passed"",""passed"":true,""blocks_candidate"":false,""reason"":"""",""normalized_values"":[[""raw_target_relative_path"",""data/raw/covalent_sources/covpdb/independent_group_expansion_batch_000001/1au3.cif""]],""validated_candidate_fields"":[[""raw_target_relative_path"",""data/raw/covalent_sources/covpdb/independent_group_expansion_batch_000001/1au3.cif""]],""consumed_candidate_fields"":[""raw_target_relative_path""],""consumed_context_items"":[""raw_target_relative_path_contract"",""existing_raw_target_relative_paths""],""evaluator_io_used"":false,""adapter_id"":""covapie_admit_011_unified_adapter_v1""}",1,1,true
HIST_021,historical_observed,exact10_to_exact13,,,"{""admission_rule_id"":""ADMIT_011"",""outcome"":""passed"",""passed"":true,""blocks_candidate"":false,""reason"":"""",""canonical_raw_target_relative_path"":""data/raw/covalent_sources/covpdb/independent_group_expansion_batch_000001/1au4.cif"",""validated_candidate_fields"":[[""raw_target_relative_path"",""data/raw/covalent_sources/covpdb/independent_group_expansion_batch_000001/1au4.cif""]],""consumed_candidate_fields"":[""raw_target_relative_path""],""consumed_context_items"":[""raw_target_relative_path_contract"",""existing_raw_target_relative_paths""],""evaluator_io_used"":false}","{""admission_rule_id"":""ADMIT_011"",""outcome"":""passed"",""passed"":true,""blocks_candidate"":false,""reason"":"""",""canonical_raw_target_relative_path"":""data/raw/covalent_sources/covpdb/independent_group_expansion_batch_000001/1au4.cif"",""validated_candidate_fields"":[[""raw_target_relative_path"",""data/raw/covalent_sources/covpdb/independent_group_expansion_batch_000001/1au4.cif""]],""consumed_candidate_fields"":[""raw_target_relative_path""],""consumed_context_items"":[""raw_target_relative_path_contract"",""existing_raw_target_relative_paths""],""evaluator_io_used"":false}","{""schema_version"":""covapie_unified_admission_rule_evaluation_v1"",""admission_rule_id"":""ADMIT_011"",""admission_rule_name"":""raw_overwrite_forbidden"",""outcome"":""passed"",""passed"":true,""blocks_candidate"":false,""reason"":"""",""normalized_values"":[[""raw_target_relative_path"",""data/raw/covalent_sources/covpdb/independent_group_expansion_batch_000001/1au4.cif""]],""validated_candidate_fields"":[[""raw_target_relative_path"",""data/raw/covalent_sources/covpdb/independent_group_expansion_batch_000001/1au4.cif""]],""consumed_candidate_fields"":[""raw_target_relative_path""],""consumed_context_items"":[""raw_target_relative_path_contract"",""existing_raw_target_relative_paths""],""evaluator_io_used"":false,""adapter_id"":""covapie_admit_011_unified_adapter_v1""}",1,1,true
HIST_022,historical_observed,exact10_to_exact13,,,"{""admission_rule_id"":""ADMIT_011"",""outcome"":""passed"",""passed"":true,""blocks_candidate"":false,""reason"":"""",""canonical_raw_target_relative_path"":""data/raw/covalent_sources/covpdb/independent_group_expansion_batch_000001/1ayu.cif"",""validated_candidate_fields"":[[""raw_target_relative_path"",""data/raw/covalent_sources/covpdb/independent_group_expansion_batch_000001/1ayu.cif""]],""consumed_candidate_fields"":[""raw_target_relative_path""],""consumed_context_items"":[""raw_target_relative_path_contract"",""existing_raw_target_relative_paths""],""evaluator_io_used"":false}","{""admission_rule_id"":""ADMIT_011"",""outcome"":""passed"",""passed"":true,""blocks_candidate"":false,""reason"":"""",""canonical_raw_target_relative_path"":""data/raw/covalent_sources/covpdb/independent_group_expansion_batch_000001/1ayu.cif"",""validated_candidate_fields"":[[""raw_target_relative_path"",""data/raw/covalent_sources/covpdb/independent_group_expansion_batch_000001/1ayu.cif""]],""consumed_candidate_fields"":[""raw_target_relative_path""],""consumed_context_items"":[""raw_target_relative_path_contract"",""existing_raw_target_relative_paths""],""evaluator_io_used"":false}","{""schema_version"":""covapie_unified_admission_rule_evaluation_v1"",""admission_rule_id"":""ADMIT_011"",""admission_rule_name"":""raw_overwrite_forbidden"",""outcome"":""passed"",""passed"":true,""blocks_candidate"":false,""reason"":"""",""normalized_values"":[[""raw_target_relative_path"",""data/raw/covalent_sources/covpdb/independent_group_expansion_batch_000001/1ayu.cif""]],""validated_candidate_fields"":[[""raw_target_relative_path"",""data/raw/covalent_sources/covpdb/independent_group_expansion_batch_000001/1ayu.cif""]],""consumed_candidate_fields"":[""raw_target_relative_path""],""consumed_context_items"":[""raw_target_relative_path_contract"",""existing_raw_target_relative_paths""],""evaluator_io_used"":false,""adapter_id"":""covapie_admit_011_unified_adapter_v1""}",1,1,true
HIST_023,historical_observed,exact10_to_exact13,,,"{""admission_rule_id"":""ADMIT_011"",""outcome"":""passed"",""passed"":true,""blocks_candidate"":false,""reason"":"""",""canonical_raw_target_relative_path"":""data/raw/covalent_sources/covpdb/independent_group_expansion_batch_000001/1ayv.cif"",""validated_candidate_fields"":[[""raw_target_relative_path"",""data/raw/covalent_sources/covpdb/independent_group_expansion_batch_000001/1ayv.cif""]],""consumed_candidate_fields"":[""raw_target_relative_path""],""consumed_context_items"":[""raw_target_relative_path_contract"",""existing_raw_target_relative_paths""],""evaluator_io_used"":false}","{""admission_rule_id"":""ADMIT_011"",""outcome"":""passed"",""passed"":true,""blocks_candidate"":false,""reason"":"""",""canonical_raw_target_relative_path"":""data/raw/covalent_sources/covpdb/independent_group_expansion_batch_000001/1ayv.cif"",""validated_candidate_fields"":[[""raw_target_relative_path"",""data/raw/covalent_sources/covpdb/independent_group_expansion_batch_000001/1ayv.cif""]],""consumed_candidate_fields"":[""raw_target_relative_path""],""consumed_context_items"":[""raw_target_relative_path_contract"",""existing_raw_target_relative_paths""],""evaluator_io_used"":false}","{""schema_version"":""covapie_unified_admission_rule_evaluation_v1"",""admission_rule_id"":""ADMIT_011"",""admission_rule_name"":""raw_overwrite_forbidden"",""outcome"":""passed"",""passed"":true,""blocks_candidate"":false,""reason"":"""",""normalized_values"":[[""raw_target_relative_path"",""data/raw/covalent_sources/covpdb/independent_group_expansion_batch_000001/1ayv.cif""]],""validated_candidate_fields"":[[""raw_target_relative_path"",""data/raw/covalent_sources/covpdb/independent_group_expansion_batch_000001/1ayv.cif""]],""consumed_candidate_fields"":[""raw_target_relative_path""],""consumed_context_items"":[""raw_target_relative_path_contract"",""existing_raw_target_relative_paths""],""evaluator_io_used"":false,""adapter_id"":""covapie_admit_011_unified_adapter_v1""}",1,1,true
HIST_024,historical_observed,exact10_to_exact13,,,"{""admission_rule_id"":""ADMIT_011"",""outcome"":""passed"",""passed"":true,""blocks_candidate"":false,""reason"":"""",""canonical_raw_target_relative_path"":""data/raw/covalent_sources/covpdb/independent_group_expansion_batch_000001/1ayw.cif"",""validated_candidate_fields"":[[""raw_target_relative_path"",""data/raw/covalent_sources/covpdb/independent_group_expansion_batch_000001/1ayw.cif""]],""consumed_candidate_fields"":[""raw_target_relative_path""],""consumed_context_items"":[""raw_target_relative_path_contract"",""existing_raw_target_relative_paths""],""evaluator_io_used"":false}","{""admission_rule_id"":""ADMIT_011"",""outcome"":""passed"",""passed"":true,""blocks_candidate"":false,""reason"":"""",""canonical_raw_target_relative_path"":""data/raw/covalent_sources/covpdb/independent_group_expansion_batch_000001/1ayw.cif"",""validated_candidate_fields"":[[""raw_target_relative_path"",""data/raw/covalent_sources/covpdb/independent_group_expansion_batch_000001/1ayw.cif""]],""consumed_candidate_fields"":[""raw_target_relative_path""],""consumed_context_items"":[""raw_target_relative_path_contract"",""existing_raw_target_relative_paths""],""evaluator_io_used"":false}","{""schema_version"":""covapie_unified_admission_rule_evaluation_v1"",""admission_rule_id"":""ADMIT_011"",""admission_rule_name"":""raw_overwrite_forbidden"",""outcome"":""passed"",""passed"":true,""blocks_candidate"":false,""reason"":"""",""normalized_values"":[[""raw_target_relative_path"",""data/raw/covalent_sources/covpdb/independent_group_expansion_batch_000001/1ayw.cif""]],""validated_candidate_fields"":[[""raw_target_relative_path"",""data/raw/covalent_sources/covpdb/independent_group_expansion_batch_000001/1ayw.cif""]],""consumed_candidate_fields"":[""raw_target_relative_path""],""consumed_context_items"":[""raw_target_relative_path_contract"",""existing_raw_target_relative_paths""],""evaluator_io_used"":false,""adapter_id"":""covapie_admit_011_unified_adapter_v1""}",1,1,true
